item,panel,paire,ecart_annees,n_personnes,n_changeurs,taux_changement,derive_nette_tv,part_dirigee,n_monotone,n_contraire,n_indetermine,part_monotone_du_changement,part_contraire_du_changement,perimetre
spkath/y,2016-2020,2018-2020,2,673,113,0.16790490341753342,0.01931649331352156,0.11504424778761072,63,50,0,0.5575221238938053,0.4424778761061947,2 ans
colath,2016-2020,2018-2020,2,637,179,0.28100470957613816,0.014128728414442737,0.050279329608938675,94,85,0,0.5251396648044693,0.4748603351955307,2 ans
spkrac/y,2016-2020,2018-2020,2,657,226,0.3439878234398782,0.0547945205479452,0.1592920353982301,131,95,0,0.5796460176991151,0.42035398230088494,2 ans
colrac,2016-2020,2018-2020,2,644,220,0.3416149068322981,0.0714285714285714,0.20909090909090902,133,87,0,0.6045454545454545,0.39545454545454545,2 ans
librac/y,2016-2020,2018-2020,2,658,236,0.3586626139817629,0.003039513677811523,0.008474576271186364,119,117,0,0.5042372881355932,0.4957627118644068,2 ans
spkcom/y,2016-2020,2018-2020,2,648,128,0.19753086419753085,0.030864197530864168,0.15624999999999986,74,54,0,0.578125,0.421875,2 ans
colcom/y,2016-2020,2018-2020,2,622,395,0.635048231511254,0.47106109324758844,0.7417721518987342,293,0,102,0.7417721518987341,0.0,2 ans
libcom/y,2016-2020,2018-2020,2,642,131,0.20404984423676012,0.010903426791277288,0.05343511450381694,69,62,0,0.5267175572519084,0.4732824427480916,2 ans
spkhomo/y,2016-2020,2018-2020,2,660,62,0.09393939393939393,0.009090909090909066,0.09677419354838684,34,28,0,0.5483870967741935,0.45161290322580644,2 ans
colhomo,2016-2020,2018-2020,2,660,81,0.12272727272727273,0.0015151515151514972,0.012345679012345533,0,40,41,0.0,0.49382716049382713,2 ans
libhomo/y,2016-2020,2018-2020,2,661,101,0.15279878971255673,0.01361573373676249,0.08910891089108916,55,46,0,0.5445544554455446,0.45544554455445546,2 ans
cappun,2016-2020,2018-2020,2,922,176,0.19088937093275488,0.04772234273318873,0.25000000000000006,110,66,0,0.625,0.375,2 ans
polhitok/y,2016-2020,2018-2020,2,641,140,0.21840873634945399,0.02184087363494544,0.10000000000000019,77,63,0,0.55,0.45,2 ans
polabuse/y,2016-2020,2018-2020,2,663,87,0.13122171945701358,0.0165912518853695,0.12643678160919516,49,38,0,0.5632183908045977,0.4367816091954023,2 ans
polattak/y,2016-2020,2018-2020,2,658,141,0.21428571428571427,0.10486322188449848,0.4893617021276596,105,36,0,0.7446808510638298,0.2553191489361702,2 ans
grass,2016-2020,2018-2020,2,626,91,0.14536741214057508,0.03035143769968049,0.20879120879120863,55,36,0,0.6043956043956044,0.3956043956043956,2 ans
gunlaw,2016-2020,2018-2020,2,661,163,0.24659606656580937,0.06505295007564302,0.2638036809815953,103,60,0,0.6319018404907976,0.36809815950920244,2 ans
owngun,2016-2020,2018-2020,2,662,95,0.14350453172205438,0.01510574018126885,0.10526315789473661,50,40,5,0.5263157894736842,0.42105263157894735,2 ans
class,2016-2020,2018-2020,2,1009,316,0.313181367690783,0.011892963330029736,0.037974683544303806,129,133,54,0.40822784810126583,0.4208860759493671,2 ans
satfin,2016-2020,2018-2020,2,1010,411,0.4069306930693069,0.040594059405940616,0.09975669099756697,139,98,174,0.3381995133819951,0.2384428223844282,2 ans
finalter,2016-2020,2018-2020,2,1010,460,0.45544554455445546,0.033663366336633624,0.07391304347826078,182,148,130,0.39565217391304347,0.3217391304347826,2 ans
finrela,2016-2020,2018-2020,2,1001,426,0.4255744255744256,0.009990009990009987,0.02347417840375586,0,135,291,0.0,0.31690140845070425,2 ans
racdif1,2016-2020,2018-2020,2,635,142,0.22362204724409449,0.025196850393700787,0.11267605633802817,79,63,0,0.5563380281690141,0.44366197183098594,2 ans
racdif2,2016-2020,2018-2020,2,655,57,0.08702290076335878,0.0015267175572518873,0.017543859649122567,0,28,29,0.0,0.49122807017543857,2 ans
racdif3,2016-2020,2018-2020,2,640,189,0.2953125,0.0015624999999999944,0.0052910052910052725,0,94,95,0.0,0.4973544973544973,2 ans
racdif4,2016-2020,2018-2020,2,629,149,0.2368839427662957,0.027027027027027056,0.11409395973154375,83,66,0,0.5570469798657718,0.4429530201342282,2 ans
wlthwhts,2016-2020,2018-2020,2,345,194,0.5623188405797102,0.06086956521739133,0.10824742268041242,56,36,102,0.28865979381443296,0.18556701030927836,2 ans
wlthblks,2016-2020,2018-2020,2,344,200,0.5813953488372093,0.13662790697674418,0.235,72,26,102,0.36,0.13,2 ans
racwork,2016-2020,2018-2020,2,293,127,0.4334470989761092,0.04778156996587034,0.11023622047244101,48,34,45,0.3779527559055118,0.2677165354330709,2 ans
getahead,2016-2020,2018-2020,2,667,207,0.3103448275862069,0.07946026986506743,0.2560386473429951,84,31,92,0.4057971014492754,0.1497584541062802,2 ans
aged,2016-2020,2018-2020,2,662,257,0.38821752265861026,0.09667673716012083,0.24902723735408558,88,24,145,0.3424124513618677,0.0933852140077821,2 ans
parsol,2016-2020,2018-2020,2,664,331,0.49849397590361444,0.07981927710843373,0.16012084592145015,151,98,82,0.4561933534743202,0.29607250755287007,2 ans
kidssol,2016-2020,2018-2020,2,644,382,0.593167701863354,0.14130434782608697,0.23821989528795817,141,50,191,0.36910994764397903,0.13089005235602094,2 ans
spanking,2016-2020,2018-2020,2,653,323,0.4946401225114854,0.05053598774885146,0.10216718266253871,60,27,236,0.18575851393188855,0.08359133126934984,2 ans
divlaw,2016-2020,2018-2020,2,605,210,0.34710743801652894,0.17024793388429751,0.49047619047619045,141,38,31,0.6714285714285714,0.18095238095238095,2 ans
sexeduc,2016-2020,2018-2020,2,662,58,0.08761329305135952,0.030211480362537804,0.34482758620689696,39,19,0,0.6724137931034483,0.3275862068965517,2 ans
pillok,2016-2020,2018-2020,2,648,327,0.5046296296296297,0.03703703703703705,0.07339449541284405,134,110,83,0.40978593272171254,0.3363914373088685,2 ans
xmarsex,2016-2020,2018-2020,2,661,184,0.2783661119515885,0.052950075642965236,0.19021739130434795,82,47,55,0.44565217391304346,0.2554347826086957,2 ans
homosex,2016-2020,2018-2020,2,630,154,0.24444444444444444,0.020634920634920662,0.08441558441558453,39,60,55,0.2532467532467532,0.38961038961038963,2 ans
discaff,2016-2020,2018-2020,2,644,267,0.41459627329192544,0.029503105590062126,0.07116104868913861,64,45,158,0.2397003745318352,0.16853932584269662,2 ans
abdefect,2016-2020,2018-2020,2,637,111,0.17425431711145997,0.05808477237048662,0.33333333333333315,74,37,0,0.6666666666666666,0.3333333333333333,2 ans
abnomore,2016-2020,2018-2020,2,651,135,0.2073732718894009,0.0015360983102918613,0.007407407407407421,0,67,68,0.0,0.4962962962962963,2 ans
abhlth,2016-2020,2018-2020,2,637,61,0.09576138147566719,0.023547880690737856,0.2459016393442625,38,23,0,0.6229508196721312,0.3770491803278688,2 ans
abpoor,2016-2020,2018-2020,2,645,130,0.20155038759689922,0.04031007751937987,0.20000000000000015,78,52,0,0.6,0.4,2 ans
abrape,2016-2020,2018-2020,2,640,72,0.1125,0.018750000000000017,0.16666666666666682,42,30,0,0.5833333333333334,0.4166666666666667,2 ans
absingle,2016-2020,2018-2020,2,641,141,0.21996879875195008,0.023400936037441505,0.10638297872340428,78,63,0,0.5531914893617021,0.44680851063829785,2 ans
abany,2016-2020,2018-2020,2,653,152,0.2327718223583461,0.015313935681470131,0.0657894736842105,81,71,0,0.5328947368421053,0.46710526315789475,2 ans
letdie1,2016-2020,2018-2020,2,337,56,0.1661721068249258,0.02373887240356086,0.14285714285714304,32,24,0,0.5714285714285714,0.42857142857142855,2 ans
suicide1,2016-2020,2018-2020,2,637,112,0.17582417582417584,0.006279434850863436,0.03571428571428579,58,54,0,0.5178571428571429,0.48214285714285715,2 ans
suicide2,2016-2020,2018-2020,2,654,75,0.11467889908256881,0.025993883792048936,0.2266666666666667,46,29,0,0.6133333333333333,0.38666666666666666,2 ans
suicide3,2016-2020,2018-2020,2,659,71,0.10773899848254932,0.028831562974203327,0.26760563380281677,45,26,0,0.6338028169014085,0.36619718309859156,2 ans
suicide4,2016-2020,2018-2020,2,648,99,0.1527777777777778,0.0015432098765432029,0.010101010101010055,0,49,50,0.0,0.494949494949495,2 ans
pornlaw,2016-2020,2018-2020,2,664,180,0.2710843373493976,0.0436746987951807,0.16111111111111104,100,71,9,0.5555555555555556,0.39444444444444443,2 ans
fair,2016-2020,2018-2020,2,661,212,0.3207261724659607,0.04689863842662638,0.14622641509433978,111,80,21,0.5235849056603774,0.37735849056603776,2 ans
helpful,2016-2020,2018-2020,2,670,234,0.3492537313432836,0.0701492537313433,0.2008547008547009,125,78,31,0.5341880341880342,0.3333333333333333,2 ans
trust,2016-2020,2018-2020,2,667,173,0.2593703148425787,0.03598200899550222,0.13872832369942184,32,8,133,0.18497109826589594,0.046242774566473986,2 ans
tax,2016-2020,2018-2020,2,643,191,0.29704510108864696,0.021772939346811793,0.07329842931937164,97,83,11,0.5078534031413613,0.43455497382198954,2 ans
news,2016-2020,2018-2020,2,672,301,0.4479166666666667,0.05505952380952384,0.12292358803986718,104,67,130,0.34551495016611294,0.22259136212624583,2 ans
attend,2016-2020,2018-2020,2,946,776,0.8202959830866807,0.47463002114164904,0.5786082474226805,518,69,189,0.6675257731958762,0.08891752577319588,2 ans
pray,2016-2020,2018-2020,2,1002,460,0.4590818363273453,0.11576846307385227,0.25217391304347825,210,94,156,0.45652173913043476,0.20434782608695654,2 ans
postlife,2016-2020,2018-2020,2,889,100,0.1124859392575928,0.00899887514060739,0.0799999999999997,54,46,0,0.54,0.46,2 ans
bible,2016-2020,2018-2020,2,985,275,0.27918781725888325,0.04263959390862945,0.15272727272727277,90,48,137,0.32727272727272727,0.17454545454545456,2 ans
reborn,2016-2020,2018-2020,2,973,148,0.15210688591983557,0.0020554984583761593,0.013513513513513533,75,73,0,0.5067567567567568,0.49324324324324326,2 ans
savesoul,2016-2020,2018-2020,2,995,144,0.14472361809045226,0.006030150753768865,0.04166666666666681,75,69,0,0.5208333333333334,0.4791666666666667,2 ans
income,2016-2020,2018-2020,2,810,254,0.3135802469135803,0.07283950617283946,0.23228346456692897,59,20,175,0.23228346456692914,0.07874015748031496,2 ans
health,2016-2020,2018-2020,2,676,272,0.40236686390532544,0.04585798816568046,0.11397058823529407,99,68,105,0.3639705882352941,0.25,2 ans
xmovie,2016-2020,2018-2020,2,671,132,0.19672131147540983,0.0625931445603577,0.3181818181818183,87,45,0,0.6590909090909091,0.3409090909090909,2 ans
life,2016-2020,2018-2020,2,668,212,0.31736526946107785,0.11227544910179639,0.3537735849056603,126,51,35,0.5943396226415094,0.24056603773584906,2 ans
richwork,2016-2020,2018-2020,2,351,83,0.23646723646723647,0.07692307692307696,0.32530120481927727,55,28,0,0.6626506024096386,0.3373493975903614,2 ans
