axe,condition,item,n_cellules,gs_intra_humain,gs_total_humain,part_expliquee_humaine,nmi_humaine,gs_intra_methode,ratio_intra,item_retenu,perimetre
race,B1 argmax,confinan,150,0.558201,0.560984,0.004961,0.004162,0.287213,0.514534,True,150
race,B1 argmax,conjudge,150,0.647831,0.646711,-0.001731,0.001044,0.576014,0.889143,True,150
race,B1 argmax,conlabor,150,0.581869,0.579060,-0.004851,-0.002265,0.321940,0.553286,True,150
race,B1 argmax,conlegis,150,0.581587,0.580940,-0.001115,0.010013,0.476261,0.818899,True,150
race,B1 argmax,conmedic,150,0.583439,0.578166,-0.009121,-0.010680,0.513968,0.880929,True,150
race,B1 argmax,conpress,150,0.590088,0.591320,0.002083,-0.002444,0.537989,0.911710,True,150
race,B1 argmax,consci,150,0.575679,0.574228,-0.002527,-0.006276,0.518660,0.900953,True,150
race,B1 argmax,contv,150,0.557160,0.554810,-0.004237,0.000915,0.481869,0.864867,True,150
race,B1 argmax,joblose,150,0.672222,0.670872,-0.002012,0.009468,0.516878,0.768910,True,150
race,B1 argmax,jobfind,150,0.710317,0.703714,-0.009384,-0.011352,0.576684,0.811868,True,150
race,B1 argmax,happy,150,0.586067,0.581924,-0.007120,-0.006015,0.299471,0.510984,True,150
race,B1 argmax,hapmar,150,0.523633,0.528591,0.009379,0.008729,0.388871,0.742641,True,150
race,B1 argmax,satjob,150,0.707584,0.707919,0.000474,0.017797,0.597637,0.844616,True,150
race,B1 argmax,spdeg*,150,0.601499,0.613870,0.020153,0.041290,0.486966,0.809588,True,150
race,B1 argmax,spjew,150,0.448854,0.454049,0.011443,0.037815,0.212716,0.473910,True,150
race,B1 argmax,spfund,150,0.402716,0.415213,0.030097,0.052219,0.307778,0.764255,True,150
race,B1 argmax,unemp,150,0.495944,0.490470,-0.011160,-0.007560,0.443704,0.894666,True,150
race,B1 argmax,union1,150,0.090617,0.090470,-0.001630,0.030142,0.013333,0.147139,True,150
race,B1 argmax,spkath/y,150,0.352487,0.352931,0.001258,0.002072,0.062857,0.178325,True,150
race,B1 argmax,colath,150,0.396508,0.393736,-0.007040,-0.004871,0.137672,0.347211,True,150
race,B1 argmax,spkrac/y,150,0.489383,0.496107,0.013555,0.009738,0.474074,0.968718,True,150
race,B1 argmax,colrac,150,0.382928,0.380850,-0.005455,-0.004990,0.202928,0.529937,True,150
race,B1 argmax,librac/y,150,0.492557,0.494407,0.003742,0.002927,0.360741,0.732383,True,150
race,B1 argmax,spkcom/y,150,0.391323,0.417360,0.062386,0.049225,0.097037,0.247972,True,150
race,B1 argmax,colcom/y,150,0.392593,0.393736,0.002904,0.004185,0.180952,0.460916,True,150
race,B1 argmax,libcom/y,150,0.335556,0.345503,0.028792,0.028534,0.131005,0.390413,True,150
race,B1 argmax,spkhomo/y,150,0.150335,0.148188,-0.014490,-0.020660,0.013333,0.088691,True,150
race,B1 argmax,colhomo,150,0.126667,0.125280,-0.011071,-0.019071,0.000000,0.000000,True,150
race,B1 argmax,libhomo/y,150,0.243915,0.242416,-0.006185,-0.006569,0.038730,0.158785,True,150
race,B1 argmax,cappun,150,0.464974,0.502550,0.074772,0.055539,0.436825,0.939463,True,150
race,B1 argmax,polhitok/y,150,0.448642,0.467562,0.040464,0.029117,0.255450,0.569384,True,150
race,B1 argmax,polabuse/y,150,0.114815,0.113557,-0.011076,-0.026887,0.000000,0.000000,True,150
race,B1 argmax,polattak/y,150,0.474039,0.483221,0.019003,0.014256,0.168783,0.356053,True,150
race,B1 argmax,grass,150,0.392487,0.393736,0.003173,0.002810,0.145926,0.371798,True,150
race,B1 argmax,gunlaw,150,0.454286,0.451812,-0.005475,-0.003200,0.315944,0.695473,True,150
race,B1 argmax,owngun,150,0.349418,0.345503,-0.011330,-0.010102,0.251852,0.720775,True,150
race,B1 argmax,hunt1,150,0.152716,0.151678,-0.006845,0.026500,0.013333,0.087308,True,150
race,B1 argmax,class,150,0.634762,0.652796,0.027627,0.022839,0.619700,0.976272,True,150
race,B1 argmax,satfin,150,0.649524,0.653333,0.005831,0.003194,0.627231,0.965678,True,150
race,B1 argmax,finalter,150,0.649453,0.665145,0.023592,0.020397,0.578907,0.891375,True,150
race,B1 argmax,finrela,150,0.726208,0.719105,-0.009878,-0.012701,0.631605,0.869730,True,150
race,B1 argmax,racdif1,150,0.459894,0.496107,0.072995,0.056475,0.442222,0.961574,True,150
race,B1 argmax,racdif2,150,0.113545,0.113557,0.000106,0.024745,0.000000,0.000000,True,150
race,B1 argmax,racdif3,150,0.503704,0.503266,-0.000869,-0.000418,0.491323,0.975420,True,150
race,B1 argmax,racdif4,150,0.398519,0.393736,-0.012146,-0.009472,0.233086,0.584882,True,150
race,B1 argmax,wlthwhts,150,0.593298,0.601342,0.013377,0.046305,0.319877,0.539150,True,150
race,B1 argmax,wlthblks,150,0.618466,0.612975,-0.008957,-0.006291,0.413474,0.668549,True,150
race,B1 argmax,wlthhsps,150,0.626755,0.627651,0.001428,-0.000565,0.528236,0.842812,True,150
race,B1 argmax,racwork,150,0.754444,0.748725,-0.007639,0.007695,0.595820,0.789747,True,150
race,B1 argmax,letin1a,150,0.746684,0.743535,-0.004236,-0.007014,0.614780,0.823346,True,150
race,B1 argmax,getahead,150,0.562681,0.558300,-0.007847,-0.010851,0.487372,0.866161,True,150
race,B1 argmax,aged,150,0.509224,0.506219,-0.005936,0.007551,0.275062,0.540159,True,150
race,B1 argmax,parsol,150,0.781464,0.786130,0.005935,0.006572,0.721570,0.923356,True,150
race,B1 argmax,kidssol,150,0.790529,0.791409,0.001112,0.012516,0.724603,0.916605,True,150
race,B1 argmax,spanking,150,0.742328,0.745324,0.004020,0.002462,0.723933,0.975220,True,150
race,B1 argmax,divlaw,150,0.600247,0.600716,0.000781,-0.001560,0.469718,0.782541,True,150
race,B1 argmax,sexeduc,150,0.252240,0.251991,-0.000987,0.000437,0.013333,0.052860,True,150
race,B1 argmax,pillok,150,0.707954,0.707204,-0.001061,-0.003186,0.651570,0.920356,True,150
race,B1 argmax,xmarsex,150,0.621764,0.621387,-0.000606,0.001983,0.454286,0.730640,True,150
race,B1 argmax,homosex,150,0.612028,0.606085,-0.009806,-0.013163,0.373086,0.609590,True,150
race,B1 argmax,marhomo,150,0.689189,0.683400,-0.008470,-0.006228,0.463404,0.672390,True,150
race,B1 argmax,discaff,150,0.572804,0.577092,0.007429,0.000869,0.503245,0.878564,True,150
race,B1 argmax,abdefect,150,0.292593,0.297181,0.015440,0.018697,0.075944,0.259554,True,150
race,B1 argmax,abnomore,150,0.456261,0.451812,-0.009847,-0.006738,0.414709,0.908929,True,150
race,B1 argmax,abhlth,150,0.167302,0.170380,0.018070,0.028804,0.013333,0.079696,True,150
race,B1 argmax,abpoor,150,0.438907,0.438121,-0.001793,-0.001180,0.403175,0.918589,True,150
race,B1 argmax,abrape,150,0.192381,0.191857,-0.002732,0.002729,0.013333,0.069307,True,150
race,B1 argmax,absingle,150,0.470370,0.463893,-0.013964,-0.010103,0.408783,0.869066,True,150
race,B1 argmax,abany,150,0.468889,0.463893,-0.010770,-0.007749,0.436825,0.931618,True,150
race,B1 argmax,letdie1,150,0.333545,0.330112,-0.010400,-0.008576,0.125820,0.377221,True,150
race,B1 argmax,suicide1,150,0.369630,0.374139,0.012052,0.012478,0.105185,0.284569,True,150
race,B1 argmax,suicide2,150,0.375344,0.393736,0.046712,0.038020,0.194286,0.517621,True,150
race,B1 argmax,suicide3,150,0.367795,0.380850,0.034278,0.028818,0.159753,0.434353,True,150
race,B1 argmax,suicide4,150,0.453122,0.456018,0.006351,0.004702,0.377531,0.833178,True,150
race,B1 argmax,pornlaw,150,0.504286,0.501924,-0.004705,-0.007398,0.205238,0.406988,True,150
race,B1 argmax,fair,150,0.664162,0.661208,-0.004468,-0.003584,0.641217,0.965452,True,150
race,B1 argmax,helpful,150,0.667866,0.666040,-0.002741,-0.001877,0.642681,0.962290,True,150
race,B1 argmax,trust,150,0.626243,0.619329,-0.011165,-0.010895,0.430370,0.687225,True,150
race,B1 argmax,tax,150,0.487372,0.489933,0.005227,-0.001321,0.358519,0.735616,True,150
race,B1 argmax,vote16,150,0.518554,0.527159,0.016323,0.012398,0.396067,0.763792,True,150
race,B1 argmax,pres16,150,0.659771,0.697271,0.053781,0.073907,0.638078,0.967120,True,150
race,B1 argmax,if16who,150,0.611958,0.630604,0.029569,0.038981,0.612310,1.000576,True,150
race,B1 argmax,news,150,0.744356,0.739239,-0.006922,-0.002522,0.612381,0.822699,True,150
race,B1 argmax,jew,150,0.468765,0.463445,-0.011480,-0.005658,0.101975,0.217540,True,150
race,B1 argmax,relig16*,150,0.741746,0.747293,0.007423,0.010630,0.674586,0.909456,True,150
race,B1 argmax,jew16*,150,0.434268,0.431499,-0.006418,0.015368,0.039877,0.091825,True,150
race,B1 argmax,attend,150,0.750829,0.749172,-0.002211,0.007617,0.287672,0.383139,True,150
race,B1 argmax,pray,150,0.788025,0.783893,-0.005271,0.000467,0.639136,0.811061,True,150
race,B1 argmax,postlife,150,0.422716,0.417360,-0.012833,-0.010136,0.180000,0.425818,True,150
race,B1 argmax,bible,150,0.656226,0.654765,-0.002231,-0.001202,0.590758,0.900237,True,150
race,B1 argmax,reborn,150,0.666243,0.665503,-0.001112,-0.001437,0.599330,0.899566,True,150
race,B1 argmax,savesoul,150,0.443245,0.447427,0.009347,0.007746,0.320952,0.724097,True,150
race,B1 argmax,granborn,150,0.626085,0.622371,-0.005966,0.003489,0.326455,0.521423,True,150
race,B1 argmax,uscitzn*,150,0.026667,0.026488,-0.006757,0.046503,0.000000,,False,150
race,B1 argmax,fucitzn,150,0.052840,0.052707,-0.002515,0.126075,0.013333,0.252336,True,150
race,B1 argmax,mnthsusa,150,0.026420,0.026488,0.002565,0.057873,0.000000,,False,150
race,B1 argmax,income,150,0.744638,0.740492,-0.005599,0.008180,0.345485,0.463963,True,150
race,B1 argmax,othlang,150,0.316049,0.387383,0.184141,0.143420,0.097531,0.308594,True,150
race,B1 argmax,health,150,0.647231,0.645817,-0.002190,0.006388,0.316173,0.488501,True,150
race,B1 argmax,compuse*,150,0.049524,0.052260,0.052348,0.184445,0.000000,,False,150
race,B1 argmax,webmob,150,0.077531,0.077315,-0.002786,0.018718,0.000000,0.000000,True,150
race,B1 argmax,xmovie,150,0.478413,0.480447,0.004235,0.003552,0.414462,0.866328,True,150
race,B1 argmax,usewww*,150,0.026420,0.026488,0.002565,0.057873,0.000000,,False,150
race,B1 argmax,life,150,0.516649,0.513020,-0.007074,-0.010142,0.304956,0.590257,True,150
race,B1 argmax,richwork,150,0.489418,0.496107,0.013484,0.009943,0.369524,0.755027,True,150
race,B2 argmax,natspac/y,150,0.623104,0.617718,-0.008719,-0.007451,0.114215,0.183300,True,150
race,B2 argmax,natenvir/y,150,0.515908,0.514004,-0.003704,0.012593,0.349277,0.677014,True,150
race,B2 argmax,natheal/y,150,0.473951,0.469172,-0.010185,-0.014457,0.052222,0.110185,True,150
race,B2 argmax,natcity/y,150,0.601199,0.598031,-0.005297,-0.003331,0.350617,0.583196,True,150
race,B2 argmax,natdrug/y,150,0.558660,0.555168,-0.006290,-0.006332,0.238660,0.427200,True,150
race,B2 argmax,nateduc/y,150,0.477213,0.475078,-0.004494,-0.006919,0.125432,0.262843,True,150
race,B2 argmax,natrace/y,150,0.619894,0.635078,0.023909,0.040474,0.609877,0.983840,True,150
race,B2 argmax,natarms/y,150,0.642875,0.639911,-0.004632,-0.005989,0.627743,0.976462,True,150
race,B2 argmax,nataid/y,150,0.466649,0.463803,-0.006136,-0.011303,0.345397,0.740164,True,150
race,B2 argmax,natfare/y,150,0.433933,0.454139,0.044492,0.044482,0.102963,0.237278,True,150
race,B2 argmax,natroad,150,0.540617,0.540582,-0.000066,0.016600,0.325467,0.602029,True,150
race,B2 argmax,natsoc,150,0.472328,0.467562,-0.010194,-0.012974,0.051817,0.109705,True,150
race,B2 argmax,natmass,150,0.566526,0.563400,-0.005547,-0.006549,0.505714,0.892659,True,150
race,B2 argmax,natpark,150,0.524427,0.519642,-0.009208,-0.006773,0.241975,0.461409,True,150
race,B2 argmax,natchld,150,0.554427,0.548367,-0.011051,-0.011171,0.390265,0.703906,True,150
race,B2 argmax,natsci,150,0.556261,0.559105,0.005087,0.014621,0.406014,0.729899,True,150
race,B2 argmax,natenrgy,150,0.620829,0.618434,-0.003873,-0.004294,0.486138,0.783046,True,150
race,B2 argmax,uswary,150,0.505573,0.501924,-0.007271,-0.004916,0.503175,0.995256,True,150
race,B2 argmax,prayer,150,0.448889,0.442864,-0.013605,-0.010371,0.316931,0.706035,True,150
race,B2 argmax,courts,150,0.629312,0.640447,0.017387,0.010991,0.575414,0.914355,True,150
race,B2 argmax,discaffw,150,0.700529,0.699866,-0.000948,0.000009,0.356966,0.509567,True,150
race,B2 argmax,discaffm,150,0.691517,0.699329,0.011171,0.016949,0.445714,0.644546,True,150
race,B2 argmax,fehire,150,0.772822,0.771991,-0.001076,-0.001818,0.613263,0.793537,True,150
race,B2 argmax,fechld,150,0.623474,0.631051,0.012007,0.018124,0.442716,0.710079,True,150
race,B2 argmax,fepresch,150,0.684832,0.677494,-0.010831,-0.011824,0.351464,0.513211,True,150
race,B2 argmax,fefam,150,0.700635,0.698613,-0.002894,-0.000304,0.624691,0.891608,True,150
race,B2 argmax,fepol,150,0.351111,0.352931,0.005156,0.005347,0.078519,0.223629,True,150
race,B2 argmax,mobile16,150,0.623668,0.662998,0.059320,0.050560,0.627266,1.005769,True,150
race,B2 argmax,incom16,150,0.649136,0.645280,-0.005976,-0.005323,0.239541,0.369016,True,150
race,B2 argmax,dwelown16,150,0.348889,0.411991,0.153164,0.121627,0.026667,0.076433,True,150
race,B2 argmax,divorced,150,0.408783,0.422819,0.033196,0.027097,0.111111,0.271809,True,150
race,B2 argmax,posslq/y,150,0.648995,0.663535,0.021913,0.028310,0.374815,0.577531,True,150
race,B2 argmax,wrkstat,150,0.766825,0.767517,0.000901,0.009104,0.587778,0.766508,True,150
race,B2 argmax,evwork,150,0.192381,0.191857,-0.002732,0.002729,0.000000,0.000000,True,150
race,B2 argmax,wrkgovt1,150,0.272063,0.270604,-0.005393,-0.007047,0.000000,0.000000,True,150
race,B2 argmax,wrkgovt2,150,0.393228,0.433199,0.092271,0.071595,0.083704,0.212863,True,150
race,B2 argmax,partfull,150,0.609101,0.611275,0.003558,0.004086,0.497654,0.817032,True,150
race,B2 argmax,wksub1,150,0.625961,0.631409,0.008629,0.011879,0.495185,0.791080,True,150
race,B2 argmax,wksup1,150,0.637319,0.630604,-0.010649,-0.010577,0.518254,0.813178,True,150
race,B2 argmax,conarmy,150,0.565608,0.563758,-0.003282,-0.005033,0.529418,0.936015,True,150
race,B2 argmax,conbus,150,0.571252,0.568501,-0.004839,-0.004076,0.414903,0.726304,True,150
race,B2 argmax,conclerg,150,0.591781,0.589530,-0.003818,0.000011,0.480141,0.811349,True,150
race,B2 argmax,coneduc,150,0.605150,0.600179,-0.008282,-0.008412,0.185291,0.306190,True,150
race,B2 argmax,confed,150,0.612063,0.610380,-0.002758,-0.002651,0.446649,0.729743,True,150
race,B2 argmax,confinan,150,0.558201,0.560984,0.004961,0.004162,0.286702,0.513618,True,150
race,B2 argmax,conjudge,150,0.647831,0.646711,-0.001731,0.001044,0.564303,0.871066,True,150
race,B2 argmax,conlabor,150,0.581869,0.579060,-0.004851,-0.002265,0.212152,0.364604,True,150
race,B2 argmax,conlegis,150,0.581587,0.580940,-0.001115,0.010013,0.497531,0.855471,True,150
race,B2 argmax,conmedic,150,0.583439,0.578166,-0.009121,-0.010680,0.484603,0.830598,True,150
race,B2 argmax,conpress,150,0.590088,0.591320,0.002083,-0.002444,0.430653,0.729811,True,150
race,B2 argmax,consci,150,0.575679,0.574228,-0.002527,-0.006276,0.453492,0.787752,True,150
race,B2 argmax,contv,150,0.557160,0.554810,-0.004237,0.000915,0.422751,0.758760,True,150
race,B2 argmax,joblose,150,0.672222,0.670872,-0.002012,0.009468,0.519506,0.772819,True,150
race,B2 argmax,jobfind,150,0.710317,0.703714,-0.009384,-0.011352,0.640899,0.902272,True,150
race,B2 argmax,happy,150,0.586067,0.581924,-0.007120,-0.006015,0.137249,0.234186,True,150
race,B2 argmax,hapmar,150,0.523633,0.528591,0.009379,0.008729,0.194568,0.371573,True,150
race,B2 argmax,satjob,150,0.707584,0.707919,0.000474,0.017797,0.592804,0.837787,True,150
race,B2 argmax,spdeg*,150,0.601499,0.613870,0.020153,0.041290,0.217654,0.361853,True,150
race,B2 argmax,spjew,150,0.448854,0.454049,0.011443,0.037815,0.013333,0.029705,True,150
race,B2 argmax,spfund,150,0.402716,0.415213,0.030097,0.052219,0.090370,0.224402,True,150
race,B2 argmax,unemp,150,0.495944,0.490470,-0.011160,-0.007560,0.383704,0.773684,True,150
race,B2 argmax,union1,150,0.090617,0.090470,-0.001630,0.030142,0.000000,0.000000,True,150
race,B2 argmax,spkath/y,150,0.352487,0.352931,0.001258,0.002072,0.013333,0.037826,True,150
race,B2 argmax,colath,150,0.396508,0.393736,-0.007040,-0.004871,0.150335,0.379148,True,150
race,B2 argmax,spkrac/y,150,0.489383,0.496107,0.013555,0.009738,0.441693,0.902552,True,150
race,B2 argmax,colrac,150,0.382928,0.380850,-0.005455,-0.004990,0.075309,0.196665,True,150
race,B2 argmax,librac/y,150,0.492557,0.494407,0.003742,0.002927,0.329383,0.668720,True,150
race,B2 argmax,spkcom/y,150,0.391323,0.417360,0.062386,0.049225,0.233228,0.595998,True,150
race,B2 argmax,colcom/y,150,0.392593,0.393736,0.002904,0.004185,0.172063,0.438275,True,150
race,B2 argmax,libcom/y,150,0.335556,0.345503,0.028792,0.028534,0.089383,0.266372,True,150
race,B2 argmax,spkhomo/y,150,0.150335,0.148188,-0.014490,-0.020660,0.000000,0.000000,True,150
race,B2 argmax,colhomo,150,0.126667,0.125280,-0.011071,-0.019071,0.000000,0.000000,True,150
race,B2 argmax,libhomo/y,150,0.243915,0.242416,-0.006185,-0.006569,0.013333,0.054664,True,150
race,B2 argmax,cappun,150,0.464974,0.502550,0.074772,0.055539,0.472240,1.015627,True,150
race,B2 argmax,polhitok/y,150,0.448642,0.467562,0.040464,0.029117,0.135944,0.303011,True,150
race,B2 argmax,polabuse/y,150,0.114815,0.113557,-0.011076,-0.026887,0.000000,0.000000,True,150
race,B2 argmax,polattak/y,150,0.474039,0.483221,0.019003,0.014256,0.113228,0.238857,True,150
race,B2 argmax,grass,150,0.392487,0.393736,0.003173,0.002810,0.137778,0.351038,True,150
race,B2 argmax,gunlaw,150,0.454286,0.451812,-0.005475,-0.003200,0.125150,0.275487,True,150
race,B2 argmax,owngun,150,0.349418,0.345503,-0.011330,-0.010102,0.039259,0.112356,True,150
race,B2 argmax,hunt1,150,0.152716,0.151678,-0.006845,0.026500,0.000000,0.000000,True,150
race,B2 argmax,class,150,0.634762,0.652796,0.027627,0.022839,0.563563,0.887833,True,150
race,B2 argmax,satfin,150,0.649524,0.653333,0.005831,0.003194,0.579259,0.891821,True,150
race,B2 argmax,finalter,150,0.649453,0.665145,0.023592,0.020397,0.491728,0.757142,True,150
race,B2 argmax,finrela,150,0.726208,0.719105,-0.009878,-0.012701,0.531270,0.731567,True,150
race,B2 argmax,racdif1,150,0.459894,0.496107,0.072995,0.056475,0.475944,1.034898,True,150
race,B2 argmax,racdif2,150,0.113545,0.113557,0.000106,0.024745,0.000000,0.000000,True,150
race,B2 argmax,racdif3,150,0.503704,0.503266,-0.000869,-0.000418,0.494815,0.982353,True,150
race,B2 argmax,racdif4,150,0.398519,0.393736,-0.012146,-0.009472,0.234286,0.587892,True,150
race,B2 argmax,wlthwhts,150,0.593298,0.601342,0.013377,0.046305,0.148889,0.250951,True,150
race,B2 argmax,wlthblks,150,0.618466,0.612975,-0.008957,-0.006291,0.368148,0.595261,True,150
race,B2 argmax,wlthhsps,150,0.626755,0.627651,0.001428,-0.000565,0.491111,0.783578,True,150
race,B2 argmax,racwork,150,0.754444,0.748725,-0.007639,0.007695,0.592434,0.785258,True,150
race,B2 argmax,letin1a,150,0.746684,0.743535,-0.004236,-0.007014,0.523086,0.700546,True,150
race,B2 argmax,getahead,150,0.562681,0.558300,-0.007847,-0.010851,0.464832,0.826103,True,150
race,B2 argmax,aged,150,0.509224,0.506219,-0.005936,0.007551,0.064656,0.126970,True,150
race,B2 argmax,parsol,150,0.781464,0.786130,0.005935,0.006572,0.674286,0.862850,True,150
race,B2 argmax,kidssol,150,0.790529,0.791409,0.001112,0.012516,0.443016,0.560404,True,150
race,B2 argmax,spanking,150,0.742328,0.745324,0.004020,0.002462,0.663474,0.893775,True,150
race,B2 argmax,divlaw,150,0.600247,0.600716,0.000781,-0.001560,0.520423,0.867015,True,150
race,B2 argmax,sexeduc,150,0.252240,0.251991,-0.000987,0.000437,0.025397,0.100685,True,150
race,B2 argmax,pillok,150,0.707954,0.707204,-0.001061,-0.003186,0.601746,0.849979,True,150
race,B2 argmax,xmarsex,150,0.621764,0.621387,-0.000606,0.001983,0.546420,0.878822,True,150
race,B2 argmax,homosex,150,0.612028,0.606085,-0.009806,-0.013163,0.335450,0.548095,True,150
race,B2 argmax,marhomo,150,0.689189,0.683400,-0.008470,-0.006228,0.449030,0.651534,True,150
race,B2 argmax,discaff,150,0.572804,0.577092,0.007429,0.000869,0.460776,0.804421,True,150
race,B2 argmax,abdefect,150,0.292593,0.297181,0.015440,0.018697,0.171746,0.586980,True,150
race,B2 argmax,abnomore,150,0.456261,0.451812,-0.009847,-0.006738,0.422751,0.926556,True,150
race,B2 argmax,abhlth,150,0.167302,0.170380,0.018070,0.028804,0.000000,0.000000,True,150
race,B2 argmax,abpoor,150,0.438907,0.438121,-0.001793,-0.001180,0.394356,0.898497,True,150
race,B2 argmax,abrape,150,0.192381,0.191857,-0.002732,0.002729,0.102928,0.535020,True,150
race,B2 argmax,absingle,150,0.470370,0.463893,-0.013964,-0.010103,0.390159,0.829471,True,150
race,B2 argmax,abany,150,0.468889,0.463893,-0.010770,-0.007749,0.407690,0.869480,True,150
race,B2 argmax,letdie1,150,0.333545,0.330112,-0.010400,-0.008576,0.193122,0.578997,True,150
race,B2 argmax,suicide1,150,0.369630,0.374139,0.012052,0.012478,0.222610,0.602252,True,150
race,B2 argmax,suicide2,150,0.375344,0.393736,0.046712,0.038020,0.302963,0.807161,True,150
race,B2 argmax,suicide3,150,0.367795,0.380850,0.034278,0.028818,0.280000,0.761293,True,150
