condition,item,classe_norc,seuil,n,masse_humaine,masse_predite,cellules_minoritaires,minorites_justes,cellules_predites_minoritaires,rappel_item,perimetre
agents enquete,courts,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,discaffw,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,discaffm,non teste,0.100000,150,0.080000,0.100000,12,4,15,0.333333,150
agents enquete,fehire,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,fechld,temoin,0.100000,150,0.033333,0.033333,5,2,5,0.400000,150
agents enquete,fepresch,investiguer,0.100000,150,0.053333,0.026667,8,2,4,0.250000,150
agents enquete,fefam,investiguer,0.100000,150,0.086667,0.140000,13,6,21,0.461538,150
agents enquete,fepol,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,mobile16,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,incom16,temoin,0.100000,150,0.086667,0.066667,13,2,10,0.153846,150
agents enquete,dwelown16,non teste,0.100000,150,0.040000,0.020000,6,2,3,0.333333,150
agents enquete,divorced,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,posslq/y,temoin,0.100000,150,0.053333,0.006667,8,0,1,0.000000,150
agents enquete,wrkstat,temoin,0.100000,150,0.073333,0.140000,11,1,21,0.090909,150
agents enquete,evwork,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wrkgovt1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wrkgovt2,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,partfull,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wksub1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wksup1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conarmy,investiguer,0.100000,150,0.066667,0.026667,10,2,4,0.200000,150
agents enquete,conbus,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conclerg,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,coneduc,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,confed,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,confinan,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conjudge,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conlabor,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conlegis,sensible,0.100000,150,0.093333,0.000000,14,0,0,0.000000,150
agents enquete,conmedic,sensible,0.100000,150,0.086667,0.006667,13,1,1,0.076923,150
agents enquete,conpress,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,consci,temoin,0.100000,150,0.086667,0.013333,13,2,2,0.153846,150
agents enquete,contv,temoin,0.100000,150,0.066667,0.006667,10,0,1,0.000000,150
agents enquete,joblose,non teste,0.100000,150,0.066667,0.046667,10,1,7,0.100000,150
agents enquete,jobfind,temoin,0.100000,150,0.066667,0.006667,10,0,1,0.000000,150
agents enquete,happy,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,hapmar,non teste,0.100000,150,0.053333,0.000000,8,0,0,0.000000,150
agents enquete,satjob,temoin,0.100000,150,0.126667,0.160000,19,2,24,0.105263,150
agents enquete,spdeg*,non teste,0.100000,150,0.153333,0.033333,23,2,5,0.086957,150
agents enquete,spjew,non teste,0.100000,150,0.106667,0.013333,16,2,2,0.125000,150
agents enquete,spfund,non teste,0.100000,150,0.066667,0.073333,10,3,11,0.300000,150
agents enquete,unemp,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,union1,non teste,0.100000,150,0.046667,0.006667,7,0,1,0.000000,150
agents enquete,spkath/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colath,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkrac/y,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colrac,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,librac/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkcom/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colcom/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,libcom/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkhomo/y,non teste,0.100000,150,0.080000,0.140000,12,7,21,0.583333,150
agents enquete,colhomo,non teste,0.100000,150,0.066667,0.220000,10,9,33,0.900000,150
agents enquete,libhomo/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,cappun,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,polhitok/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,polabuse/y,sensible,0.100000,150,0.060000,0.026667,9,0,4,0.000000,150
agents enquete,polattak/y,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,grass,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,gunlaw,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,owngun,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,hunt1,non teste,0.100000,150,0.080000,0.026667,12,2,4,0.166667,150
agents enquete,class,non teste,0.100000,150,0.026667,0.006667,4,0,1,0.000000,150
agents enquete,satfin,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,finalter,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,finrela,temoin,0.100000,150,0.040000,0.006667,6,0,1,0.000000,150
agents enquete,racdif1,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,racdif2,temoin,0.100000,150,0.060000,0.020000,9,1,3,0.111111,150
agents enquete,racdif3,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,racdif4,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wlthwhts,non teste,0.100000,150,0.166667,0.040000,25,0,6,0.000000,150
agents enquete,wlthblks,non teste,0.100000,150,0.040000,0.046667,6,0,7,0.000000,150
agents enquete,wlthhsps,non teste,0.100000,150,0.146667,0.200000,22,5,30,0.227273,150
agents enquete,racwork,temoin,0.100000,150,0.153333,0.120000,23,4,18,0.173913,150
agents enquete,letin1a,temoin,0.100000,150,0.080000,0.040000,12,1,6,0.083333,150
agents enquete,getahead,non teste,0.100000,150,0.060000,0.013333,9,0,2,0.000000,150
agents enquete,aged,non teste,0.100000,150,0.073333,0.040000,11,1,6,0.090909,150
agents enquete,parsol,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,kidssol,non teste,0.100000,150,0.120000,0.040000,18,1,6,0.055556,150
agents enquete,spanking,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,divlaw,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,sexeduc,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,pillok,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,xmarsex,sensible,0.100000,150,0.040000,0.000000,6,0,0,0.000000,150
agents enquete,homosex,temoin,0.100000,150,0.053333,0.066667,8,4,10,0.500000,150
agents enquete,marhomo,temoin,0.100000,150,0.026667,0.106667,4,1,16,0.250000,150
agents enquete,discaff,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abdefect,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abnomore,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abhlth,temoin,0.100000,150,0.093333,0.146667,14,8,22,0.571429,150
agents enquete,abpoor,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abrape,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,absingle,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abany,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,letdie1,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide1,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide2,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide3,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide4,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,pornlaw,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,fair,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,helpful,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,trust,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,tax,non teste,0.100000,150,0.033333,0.026667,5,0,4,0.000000,150
agents enquete,vote16,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,pres16,temoin,0.100000,150,0.046667,0.033333,7,3,5,0.428571,150
agents enquete,if16who,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,news,investiguer,0.100000,150,0.046667,0.093333,7,0,14,0.000000,150
agents enquete,jew,non teste,0.100000,150,0.020000,0.006667,3,1,1,0.333333,150
agents enquete,relig16*,non teste,0.100000,150,0.006667,0.126667,1,0,19,0.000000,150
agents enquete,jew16*,non teste,0.100000,150,0.013333,0.020000,2,2,3,1.000000,150
agents enquete,attend,sensible,0.100000,150,0.280000,0.353333,42,7,53,0.166667,150
agents enquete,pray,investiguer,0.100000,150,0.033333,0.026667,5,0,4,0.000000,150
agents enquete,postlife,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,bible,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,reborn,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,savesoul,investiguer,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,granborn,non teste,0.100000,150,0.080000,0.040000,12,0,6,0.000000,150
agents enquete,uscitzn*,non teste,0.100000,150,0.013333,0.320000,2,2,48,1.000000,150
agents enquete,fucitzn,non teste,0.100000,150,0.026667,0.300000,4,1,45,0.250000,150
agents enquete,mnthsusa,non teste,0.100000,150,0.013333,0.080000,2,0,12,0.000000,150
agents enquete,income,non teste,0.100000,150,0.386667,0.386667,58,3,58,0.051724,150
agents enquete,othlang,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,health,temoin,0.100000,150,0.060000,0.000000,9,0,0,0.000000,150
agents enquete,compuse*,temoin,0.100000,150,0.026667,0.000000,4,0,0,0.000000,150
agents enquete,webmob,non teste,0.100000,150,0.040000,0.026667,6,0,4,0.000000,150
agents enquete,xmovie,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents enquete,usewww*,non teste,0.100000,150,0.013333,0.020000,2,0,3,0.000000,150
agents enquete,life,temoin,0.100000,150,0.060000,0.166667,9,6,25,0.666667,150
agents enquete,richwork,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natspac/y,mixte,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natenvir/y,temoin,0.100000,150,0.093333,0.093333,14,1,14,0.071429,150
agents demographiques (v6),natheal/y,mixte,0.100000,150,0.046667,0.000000,7,0,0,0.000000,150
agents demographiques (v6),natcity/y,mixte,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natdrug/y,temoin,0.100000,150,0.093333,0.000000,14,0,0,0.000000,150
agents demographiques (v6),nateduc/y,temoin,0.100000,150,0.060000,0.000000,9,0,0,0.000000,150
agents demographiques (v6),natrace/y,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natarms/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),nataid/y,temoin,0.100000,150,0.060000,0.006667,9,0,1,0.000000,150
agents demographiques (v6),natfare/y,mixte,0.100000,150,0.066667,0.053333,10,0,8,0.000000,150
agents demographiques (v6),natroad,sensible,0.100000,150,0.046667,0.040000,7,0,6,0.000000,150
agents demographiques (v6),natsoc,temoin,0.100000,150,0.033333,0.006667,5,0,1,0.000000,150
agents demographiques (v6),natmass,temoin,0.100000,150,0.066667,0.006667,10,0,1,0.000000,150
agents demographiques (v6),natpark,temoin,0.100000,150,0.073333,0.020000,11,0,3,0.000000,150
agents demographiques (v6),natchld,sensible,0.100000,150,0.080000,0.013333,12,0,2,0.000000,150
agents demographiques (v6),natsci,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natenrgy,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),uswary,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),prayer,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),courts,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),discaffw,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),discaffm,non teste,0.100000,150,0.080000,0.000000,12,0,0,0.000000,150
agents demographiques (v6),fehire,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),fechld,temoin,0.100000,150,0.033333,0.000000,5,0,0,0.000000,150
agents demographiques (v6),fepresch,investiguer,0.100000,150,0.053333,0.000000,8,0,0,0.000000,150
agents demographiques (v6),fefam,investiguer,0.100000,150,0.086667,0.040000,13,1,6,0.076923,150
agents demographiques (v6),fepol,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),mobile16,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),incom16,temoin,0.100000,150,0.086667,0.006667,13,0,1,0.000000,150
agents demographiques (v6),dwelown16,non teste,0.100000,150,0.040000,0.000000,6,0,0,0.000000,150
agents demographiques (v6),divorced,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),posslq/y,temoin,0.100000,150,0.053333,0.053333,8,8,8,1.000000,150
agents demographiques (v6),wrkstat,temoin,0.100000,150,0.073333,0.153333,11,1,23,0.090909,150
agents demographiques (v6),evwork,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wrkgovt1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wrkgovt2,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),partfull,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wksub1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wksup1,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),conarmy,investiguer,0.100000,150,0.066667,0.000000,10,0,0,0.000000,150
agents demographiques (v6),conbus,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),conclerg,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),coneduc,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),confed,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),confinan,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),conjudge,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),conlabor,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),conlegis,sensible,0.100000,150,0.093333,0.000000,14,0,0,0.000000,150
agents demographiques (v6),conmedic,sensible,0.100000,150,0.086667,0.000000,13,0,0,0.000000,150
agents demographiques (v6),conpress,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),consci,temoin,0.100000,150,0.086667,0.000000,13,0,0,0.000000,150
agents demographiques (v6),contv,temoin,0.100000,150,0.066667,0.000000,10,0,0,0.000000,150
agents demographiques (v6),joblose,non teste,0.100000,150,0.066667,0.013333,10,0,2,0.000000,150
agents demographiques (v6),jobfind,temoin,0.100000,150,0.066667,0.000000,10,0,0,0.000000,150
agents demographiques (v6),happy,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),hapmar,non teste,0.100000,150,0.053333,0.000000,8,0,0,0.000000,150
agents demographiques (v6),satjob,temoin,0.100000,150,0.126667,0.086667,19,1,13,0.052632,150
agents demographiques (v6),spdeg*,non teste,0.100000,150,0.153333,0.120000,23,5,18,0.217391,150
agents demographiques (v6),spjew,non teste,0.100000,150,0.106667,0.040000,16,5,6,0.312500,150
agents demographiques (v6),spfund,non teste,0.100000,150,0.066667,0.020000,10,1,3,0.100000,150
agents demographiques (v6),unemp,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),union1,non teste,0.100000,150,0.046667,0.000000,7,0,0,0.000000,150
agents demographiques (v6),spkath/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),colath,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),spkrac/y,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),colrac,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),librac/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),spkcom/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),colcom/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),libcom/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),spkhomo/y,non teste,0.100000,150,0.080000,0.040000,12,0,6,0.000000,150
agents demographiques (v6),colhomo,non teste,0.100000,150,0.066667,0.100000,10,3,15,0.300000,150
agents demographiques (v6),libhomo/y,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),cappun,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),polhitok/y,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),polabuse/y,sensible,0.100000,150,0.060000,0.013333,9,0,2,0.000000,150
agents demographiques (v6),polattak/y,sensible,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),grass,non teste,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),gunlaw,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),owngun,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),hunt1,non teste,0.100000,150,0.080000,0.000000,12,0,0,0.000000,150
agents demographiques (v6),class,non teste,0.100000,150,0.026667,0.000000,4,0,0,0.000000,150
agents demographiques (v6),satfin,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),finalter,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),finrela,temoin,0.100000,150,0.040000,0.000000,6,0,0,0.000000,150
agents demographiques (v6),racdif1,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),racdif2,temoin,0.100000,150,0.060000,0.000000,9,0,0,0.000000,150
agents demographiques (v6),racdif3,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),racdif4,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wlthwhts,non teste,0.100000,150,0.166667,0.086667,25,2,13,0.080000,150
agents demographiques (v6),wlthblks,non teste,0.100000,150,0.040000,0.006667,6,0,1,0.000000,150
agents demographiques (v6),wlthhsps,non teste,0.100000,150,0.146667,0.253333,22,0,38,0.000000,150
agents demographiques (v6),racwork,temoin,0.100000,150,0.153333,0.073333,23,0,11,0.000000,150
agents demographiques (v6),letin1a,temoin,0.100000,150,0.080000,0.000000,12,0,0,0.000000,150
agents demographiques (v6),getahead,non teste,0.100000,150,0.060000,0.000000,9,0,0,0.000000,150
agents demographiques (v6),aged,non teste,0.100000,150,0.073333,0.000000,11,0,0,0.000000,150
agents demographiques (v6),parsol,temoin,0.100000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),kidssol,non teste,0.100000,150,0.120000,0.000000,18,0,0,0.000000,150
