A,B,C,R1,R1_brut,R1_nul,n_triplets,R2,R2_p10,se_nul_A,se_nul_B,se_nul_C,se_nul_R1,se_nul_R2,source,taux,tirage
-0.04701299473668541,0.02697809814241671,0.04087452471482889,0.004169123557706676,0.0390835702419281,0.034914446684221424,20000,0.3442468165463036,0.2818791946308725,0.0013385312081434313,0.0001224677484127871,0.0,6.239490705551905e-05,0.0,A* deux cibles,0.25,13
-0.055365983549971465,0.02912522381057401,0.042775665399239535,0.004380398740371071,0.039145585149526596,0.034765186409155525,20000,0.3443616505473754,0.2818791946308725,0.0017441194018827416,0.00011147179223734959,0.0,8.484890186759758e-05,0.0,A* deux cibles,0.25,14
-0.07189278650143294,0.027065401039779773,0.057414448669201514,0.005438511880735554,0.04013524949550629,0.03469673761477073,20000,0.3535483706331181,0.2953020134228188,0.00113399184891953,0.00010136179729141936,0.0,3.72367715205774e-05,0.0,A* deux cibles,0.5,0
-0.07585888863269563,0.025526851703670278,0.06596958174904942,0.006668091441194214,0.04165740683674812,0.03498931539555391,19582,0.34849567458595965,0.28859060402684567,0.0019165017690784328,7.681361830363045e-05,0.0,6.624279462242791e-05,0.0,A* deux cibles,0.5,1
-0.07008126970060125,0.026670834813239445,0.056558935361216735,0.004683181643486023,0.03953991085290909,0.034856729209423065,19582,0.35021818460203635,0.2953020134228188,0.0014771852939505904,0.00010531171432758647,0.0,3.8909674830400446e-05,0.0,A* deux cibles,0.5,2
-0.062295214594878856,0.02717728462836081,0.05532319391634981,0.006441474581758179,0.04117867350578308,0.0347371989240249,20000,0.35057544593870416,0.29194630872483224,0.0016707739413980476,7.246868743094475e-05,0.0,6.976543305550501e-05,0.0,A* deux cibles,0.5,3
-0.061050303112511584,0.023776772553350457,0.05960076045627376,0.005991250276565552,0.040711719542741776,0.034720469266176224,20000,0.34978436726465406,0.28859060402684567,0.0012856522678483676,0.00012347799557220894,0.0,7.912674446831288e-05,0.0,A* deux cibles,0.5,4
-0.06691519105312194,0.026669290905461357,0.06482889733840305,0.005577258765697479,0.04021551087498665,0.03463825210928917,20000,0.3488656952560798,0.28859060402684567,0.0011311003977269544,0.00012784000319800373,0.0,6.292462045011924e-05,0.0,A* deux cibles,0.5,5
-0.06657909859617439,0.02477302936154205,0.05865019011406843,0.00652353186160326,0.04114517942070961,0.03462164755910635,19181,0.3495291805956057,0.28859060402684567,0.0018520043823441466,6.470755340483083e-05,0.0,6.41084849774809e-05,0.0,A* deux cibles,0.5,6
-0.06726219069715156,0.027486235276022356,0.05788973384030418,0.005599710159003735,0.040457263588905334,0.0348575534299016,20000,0.35121341261132516,0.2953020134228188,0.0011628999287904968,9.951984879624975e-05,0.0,8.132467907913689e-05,0.0,A* deux cibles,0.5,7
-0.06208459992786852,0.025440861134552427,0.060836501901140684,0.006032969181736313,0.04084417223930359,0.034811203057567276,19582,0.3487253425881032,0.2953020134228188,0.0011037363163561742,6.843787064023406e-05,0.0,8.494573511931894e-05,0.0,A* deux cibles,0.5,8
-0.06794775182115032,0.027197799024974885,0.06425855513307985,0.0065958782409628255,0.041391521692276,0.034795643451313175,20000,0.34602036389619006,0.28859060402684567,0.0012042832475310484,6.648542218415078e-05,0.0,5.152439211251371e-05,0.0,A* deux cibles,0.5,9
-0.06471184047636092,0.027020988946733306,0.06150190114068441,0.006160762161016464,0.040800634771585464,0.034639872610569,20000,0.3486360272539362,0.2953020134228188,0.002285340647566048,0.00010066408490931643,0.0,8.891799715837795e-05,0.0,A* deux cibles,0.5,10
-0.07646201363900451,0.027622920500864234,0.05788973384030418,0.006187992170453072,0.04118310287594795,0.03499511070549488,19582,0.3483425625845306,0.28859060402684567,0.0018093029646005692,7.85756716937989e-05,0.0,5.073823108874611e-05,0.0,A* deux cibles,0.5,11
