modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,granborn,0.2,0.07657970009534547,0.08939354540464012,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,uscitzn*,0.019999999999999955,0.001170148218774385,0.000556181560775513,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,fucitzn,0.04999999999999996,0.003568229753546625,0.011990407673860838,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,mnthsusa,0.2,0.0012857184132212627,0.0076926410678685945,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,income,0.0,0.1277845193724539,0.11830776342781196,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,othlang,0.03999999999999995,0.015132472335384714,0.018144520528155766,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,health,0.05,0.0734231891595158,0.06268960735026431,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,compuse*,0.050000000000000024,0.004124411314322032,0.00011557019444682903,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,webmob,0.050000000000000024,0.018130074253849864,0.007923781456762306,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,xmovie,0.0,0.1201857790875733,0.090621478720638,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,usewww*,0.08999999999999998,0.008364392823091052,0.000556181560775513,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,life,0.09999999999999998,0.04484123544537864,0.03808037907023778,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,richwork,0.0,0.08066077258674989,0.03454104186530291,,,
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natspac/y,0.27,0.033175868943399495,0.06674901043021014,0.23499999999999993,0.02331989829822878,0.047549911877726836
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natenvir/y,0.53,0.48262113201005474,0.4519444685215682,0.42999999999999994,0.3759895697899513,0.3464830545202392
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natheal/y,0.47,0.22794053913495704,0.15097078963335353,0.36000000000000004,0.15112247551356503,0.10599953771922209
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natcity/y,0.5,0.3880197047181532,0.37290167865707446,0.475,0.28032995290514584,0.28626737164485283
