perimetre,condition,item,classe_norc,type,n_cellules,exactitude,distance,desirabilite_simulee,desirabilite_humaine,ecart_desirabilite,masse_sans_score_simulee
150,agents entretien (v3),natchld,sensible,ordinal,150,0.573333,0.106667,0.640000,0.746667,-0.106667,-0.000000
150,agents entretien (v3),natsci,temoin,ordinal,150,0.473333,0.133333,0.593333,0.586667,0.006667,0.000000
150,agents entretien (v3),natenrgy,temoin,ordinal,150,0.580000,0.093333,0.596667,0.656667,-0.060000,0.000000
150,agents entretien (v3),uswary,non teste,nominal,150,0.520000,0.440000,,,,1.000000
150,agents entretien (v3),prayer,non teste,nominal,150,0.773333,0.040000,,,,1.000000
150,agents entretien (v3),courts,non teste,ordinal,150,0.553333,0.096667,,,,1.000000
150,agents entretien (v3),discaffw,non teste,ordinal,150,0.466667,0.086667,,,,1.000000
150,agents entretien (v3),discaffm,non teste,ordinal,150,0.386667,0.033333,,,,1.000000
150,agents entretien (v3),fehire,non teste,ordinal,150,0.326667,0.081667,,,,1.000000
150,agents entretien (v3),fechld,temoin,ordinal,150,0.460000,0.057778,0.768889,0.711111,0.057778,-0.000000
150,agents entretien (v3),fepresch,investiguer,ordinal,150,0.380000,0.100000,0.708889,0.608889,0.100000,-0.000000
150,agents entretien (v3),fefam,investiguer,ordinal,150,0.340000,0.057778,0.691111,0.633333,0.057778,-0.000000
150,agents entretien (v3),fepol,non teste,nominal,150,0.800000,0.133333,0.906667,0.773333,0.133333,-0.000000
150,agents entretien (v3),mobile16,non teste,ordinal,150,0.800000,0.080000,,,,1.000000
150,agents entretien (v3),incom16,temoin,ordinal,150,0.520000,0.010000,0.458333,0.448333,0.010000,-0.000000
150,agents entretien (v3),dwelown16,non teste,nominal,149,0.778524,0.068904,,,,1.000000
150,agents entretien (v3),divorced,temoin,nominal,149,0.959732,0.024832,0.724832,0.700000,0.024832,-0.000000
150,agents entretien (v3),posslq/y,temoin,nominal,149,0.946309,0.023758,,,,1.000000
150,agents entretien (v3),wrkstat,temoin,nominal,149,0.751678,0.103714,,,,1.000000
150,agents entretien (v3),evwork,temoin,nominal,150,0.940000,0.033333,,,,1.000000
150,agents entretien (v3),wrkgovt1,non teste,nominal,150,0.873333,0.020000,,,,1.000000
150,agents entretien (v3),wrkgovt2,non teste,nominal,150,0.740000,0.153333,,,,1.000000
150,agents entretien (v3),partfull,non teste,nominal,150,0.766667,0.100000,,,,1.000000
150,agents entretien (v3),wksub1,non teste,nominal,150,0.753333,0.093333,,,,1.000000
150,agents entretien (v3),wksup1,non teste,nominal,150,0.813333,0.073333,,,,1.000000
150,agents entretien (v3),conarmy,investiguer,ordinal,150,0.533333,0.076667,0.623333,0.700000,-0.076667,0.000000
150,agents entretien (v3),conbus,temoin,ordinal,150,0.613333,0.110000,0.336667,0.446667,-0.110000,0.000000
150,agents entretien (v3),conclerg,temoin,ordinal,150,0.620000,0.120000,0.420000,0.300000,0.120000,0.000000
150,agents entretien (v3),coneduc,sensible,ordinal,150,0.500000,0.153333,0.450000,0.556667,-0.106667,-0.000000
150,agents entretien (v3),confed,temoin,ordinal,150,0.466667,0.286667,0.116667,0.403333,-0.286667,0.000000
150,agents entretien (v3),confinan,temoin,ordinal,150,0.593333,0.140000,0.296667,0.436667,-0.140000,0.000000
150,agents entretien (v3),conjudge,temoin,ordinal,150,0.480000,0.130000,0.320000,0.450000,-0.130000,-0.000000
150,agents entretien (v3),conlabor,temoin,ordinal,150,0.540000,0.123333,0.386667,0.510000,-0.123333,-0.000000
150,agents entretien (v3),conlegis,sensible,ordinal,150,0.553333,0.220000,0.080000,0.300000,-0.220000,0.000000
150,agents entretien (v3),conmedic,sensible,ordinal,150,0.620000,0.053333,0.670000,0.696667,-0.026667,-0.000000
150,agents entretien (v3),conpress,temoin,ordinal,150,0.580000,0.093333,0.253333,0.346667,-0.093333,-0.000000
150,agents entretien (v3),consci,temoin,ordinal,149,0.664430,0.024855,0.724832,0.710000,0.014832,0.000000
150,agents entretien (v3),contv,temoin,ordinal,149,0.550336,0.131991,0.201342,0.333333,-0.131991,0.000000
150,agents entretien (v3),joblose,non teste,nominal,149,0.691275,0.102989,,,,1.000000
150,agents entretien (v3),jobfind,temoin,nominal,149,0.570470,0.115862,,,,1.000000
150,agents entretien (v3),happy,temoin,ordinal,150,0.706667,0.073333,0.433333,0.466667,-0.033333,-0.000000
150,agents entretien (v3),hapmar,non teste,nominal,150,0.813333,0.146667,0.789474,0.586538,0.202935,0.620000
150,agents entretien (v3),satjob,temoin,nominal,150,0.646667,0.086667,0.683673,0.645390,0.038283,0.346667
150,agents entretien (v3),spdeg*,non teste,nominal,150,0.620000,0.160000,,,,1.000000
150,agents entretien (v3),spjew,non teste,nominal,150,0.713333,0.286667,,,,1.000000
150,agents entretien (v3),spfund,non teste,nominal,150,0.826667,0.040000,,,,1.000000
150,agents entretien (v3),unemp,temoin,nominal,150,0.726667,0.006667,0.586667,0.580000,0.006667,0.000000
150,agents entretien (v3),union1,non teste,nominal,150,0.980000,0.013333,,,,1.000000
150,agents entretien (v3),spkath/y,temoin,nominal,150,0.786667,0.013333,0.786667,0.773333,0.013333,-0.000000
150,agents entretien (v3),colath,temoin,nominal,150,0.646667,0.100000,0.633333,0.733333,-0.100000,0.000000
150,agents entretien (v3),spkrac/y,sensible,nominal,150,0.560000,0.413333,,,,1.000000
150,agents entretien (v3),colrac,temoin,nominal,150,0.760000,0.213333,,,,1.000000
150,agents entretien (v3),librac/y,non teste,nominal,150,0.533333,0.226667,,,,1.000000
150,agents entretien (v3),spkcom/y,non teste,nominal,150,0.720000,0.080000,0.786667,0.706667,0.080000,-0.000000
150,agents entretien (v3),colcom/y,non teste,nominal,150,0.673333,0.006667,0.740000,0.733333,0.006667,0.000000
150,agents entretien (v3),libcom/y,temoin,nominal,150,0.806667,0.153333,0.933333,0.780000,0.153333,-0.000000
150,agents entretien (v3),spkhomo/y,non teste,nominal,150,0.926667,0.006667,0.913333,0.920000,-0.006667,-0.000000
150,agents entretien (v3),colhomo,non teste,nominal,150,0.840000,0.120000,0.813333,0.933333,-0.120000,0.000000
150,agents entretien (v3),libhomo/y,non teste,nominal,150,0.900000,0.006667,0.853333,0.860000,-0.006667,-0.000000
150,agents entretien (v3),cappun,temoin,nominal,150,0.700000,0.086667,,,,1.000000
150,agents entretien (v3),polhitok/y,temoin,nominal,150,0.626667,0.200000,0.166667,0.366667,-0.200000,0.000000
150,agents entretien (v3),polabuse/y,sensible,nominal,150,0.940000,0.060000,1.000000,0.940000,0.060000,0.000000
150,agents entretien (v3),polattak/y,sensible,nominal,150,0.606667,0.393333,,,,1.000000
150,agents entretien (v3),grass,non teste,nominal,150,0.693333,0.026667,,,,1.000000
150,agents entretien (v3),gunlaw,temoin,nominal,150,0.706667,0.013333,,,,1.000000
150,agents entretien (v3),owngun,temoin,nominal,150,0.793333,0.073333,,,,1.000000
150,agents entretien (v3),hunt1,non teste,nominal,150,0.913333,0.066667,,,,1.000000
150,agents entretien (v3),class,non teste,ordinal,150,0.646667,0.060000,,,,1.000000
150,agents entretien (v3),satfin,temoin,ordinal,149,0.651007,0.050089,0.513423,0.463333,0.050089,-0.000000
150,agents entretien (v3),finalter,temoin,ordinal,149,0.610738,0.067226,0.416107,0.483333,-0.067226,0.000000
150,agents entretien (v3),finrela,temoin,ordinal,150,0.506667,0.040000,0.433333,0.413333,0.020000,-0.000000
150,agents entretien (v3),racdif1,temoin,nominal,149,0.825503,0.010470,0.570470,0.560000,0.010470,0.000000
150,agents entretien (v3),racdif2,temoin,nominal,149,0.932886,0.053289,0.993289,0.940000,0.053289,0.000000
150,agents entretien (v3),racdif3,temoin,nominal,150,0.733333,0.106667,0.613333,0.506667,0.106667,0.000000
150,agents entretien (v3),racdif4,temoin,nominal,150,0.733333,0.040000,0.773333,0.733333,0.040000,0.000000
150,agents entretien (v3),wlthwhts,non teste,ordinal,150,0.360000,0.102222,,,,1.000000
150,agents entretien (v3),wlthblks,non teste,ordinal,150,0.146667,0.203120,,,,1.000000
150,agents entretien (v3),wlthhsps,non teste,ordinal,149,0.369128,0.095839,,,,1.000000
150,agents entretien (v3),racwork,temoin,nominal,149,0.570470,0.217808,,,,1.000000
150,agents entretien (v3),letin1a,temoin,ordinal,150,0.493333,0.028333,0.421667,0.396667,0.025000,-0.000000
150,agents entretien (v3),getahead,non teste,ordinal,149,0.557047,0.136197,,,,1.000000
150,agents entretien (v3),aged,non teste,ordinal,149,0.550336,0.047696,,,,1.000000
150,agents entretien (v3),parsol,temoin,ordinal,150,0.393333,0.053333,0.491667,0.475000,0.016667,-0.000000
150,agents entretien (v3),kidssol,non teste,nominal,150,0.446667,0.306667,,,,1.000000
150,agents entretien (v3),spanking,temoin,ordinal,150,0.400000,0.108889,0.640000,0.531111,0.108889,-0.000000
150,agents entretien (v3),divlaw,non teste,ordinal,150,0.466667,0.146667,,,,1.000000
150,agents entretien (v3),sexeduc,temoin,nominal,150,0.753333,0.140000,0.713333,0.853333,-0.140000,0.000000
150,agents entretien (v3),pillok,investiguer,ordinal,150,0.453333,0.088889,,,,1.000000
150,agents entretien (v3),xmarsex,sensible,ordinal,150,0.546667,0.164444,0.928889,0.764444,0.164444,0.000000
150,agents entretien (v3),homosex,temoin,ordinal,150,0.680000,0.076197,0.675615,0.691111,-0.015496,0.000000
150,agents entretien (v3),marhomo,temoin,ordinal,150,0.566667,0.081667,0.626667,0.708333,-0.081667,-0.000000
150,agents entretien (v3),discaff,temoin,ordinal,150,0.566667,0.093333,,,,1.000000
150,agents entretien (v3),abdefect,temoin,nominal,150,0.833333,0.020000,,,,1.000000
150,agents entretien (v3),abnomore,temoin,nominal,150,0.800000,0.080000,,,,1.000000
150,agents entretien (v3),abhlth,temoin,nominal,150,0.913333,0.046667,,,,1.000000
150,agents entretien (v3),abpoor,investiguer,nominal,150,0.860000,0.060000,,,,1.000000
150,agents entretien (v3),abrape,investiguer,nominal,150,0.926667,0.006667,,,,1.000000
150,agents entretien (v3),absingle,temoin,nominal,150,0.773333,0.026667,,,,1.000000
150,agents entretien (v3),abany,investiguer,nominal,150,0.813333,0.026667,,,,1.000000
150,agents entretien (v3),letdie1,temoin,nominal,150,0.760000,0.106667,,,,1.000000
150,agents entretien (v3),suicide1,investiguer,nominal,150,0.813333,0.053333,,,,1.000000
150,agents entretien (v3),suicide2,non teste,nominal,150,0.733333,0.266667,,,,1.000000
150,agents entretien (v3),suicide3,non teste,nominal,149,0.751678,0.192931,,,,1.000000
150,agents entretien (v3),suicide4,temoin,nominal,149,0.671141,0.259418,,,,1.000000
150,agents entretien (v3),pornlaw,temoin,ordinal,149,0.697987,0.122703,0.533784,0.563333,-0.029550,0.000000
150,agents entretien (v3),fair,non teste,ordinal,149,0.416107,0.179195,,,,1.000000
150,agents entretien (v3),helpful,non teste,ordinal,150,0.320000,0.093333,,,,1.000000
150,agents entretien (v3),trust,non teste,ordinal,150,0.420000,0.140000,,,,1.000000
150,agents entretien (v3),tax,non teste,ordinal,150,0.513333,0.090000,,,,1.000000
150,agents entretien (v3),vote16,sensible,nominal,148,0.831081,0.091261,0.668919,0.633333,0.035586,0.000000
150,agents entretien (v3),pres16,temoin,nominal,150,0.740000,0.126667,,,,1.000000
150,agents entretien (v3),if16who,investiguer,nominal,150,0.813333,0.100000,,,,1.000000
150,agents entretien (v3),news,investiguer,ordinal,150,0.306667,0.130000,0.326667,0.376667,-0.050000,-0.000000
150,agents entretien (v3),jew,non teste,nominal,150,0.700000,0.286667,,,,1.000000
150,agents entretien (v3),relig16*,non teste,nominal,148,0.628378,0.196036,,,,1.000000
150,agents entretien (v3),jew16*,non teste,nominal,148,0.716216,0.259864,,,,1.000000
150,agents entretien (v3),attend,sensible,ordinal,150,0.540000,0.038333,0.265000,0.273333,-0.008333,0.000000
150,agents entretien (v3),pray,investiguer,ordinal,150,0.520000,0.138667,0.321333,0.460000,-0.138667,0.000000
150,agents entretien (v3),postlife,non teste,nominal,150,0.826667,0.026667,,,,1.000000
150,agents entretien (v3),bible,non teste,ordinal,150,0.666667,0.126871,,,,1.000000
150,agents entretien (v3),reborn,investiguer,nominal,150,0.660000,0.069217,0.423913,0.427184,-0.003271,0.382550
150,agents entretien (v3),savesoul,investiguer,nominal,150,0.833333,0.100000,0.233333,0.333333,-0.100000,0.000000
150,agents entretien (v3),granborn,non teste,ordinal,150,0.566667,0.101667,,,,1.000000
150,agents entretien (v3),uscitzn*,non teste,nominal,150,1.000000,0.000000,,,,1.000000
150,agents entretien (v3),fucitzn,non teste,nominal,150,0.986667,0.013333,,,,1.000000
150,agents entretien (v3),mnthsusa,non teste,nominal,150,0.746667,0.226667,,,,1.000000
150,agents entretien (v3),income,non teste,ordinal,150,0.366667,0.036101,0.835982,0.800000,0.035982,-0.000000
150,agents entretien (v3),othlang,temoin,nominal,150,0.866667,0.040000,,,,1.000000
150,agents entretien (v3),health,temoin,ordinal,150,0.600000,0.068889,0.506667,0.575556,-0.068889,0.000000
150,agents entretien (v3),compuse*,temoin,nominal,150,0.966667,0.020000,,,,1.000000
150,agents entretien (v3),webmob,non teste,nominal,150,0.953333,0.033333,,,,1.000000
150,agents entretien (v3),xmovie,non teste,nominal,150,0.646667,0.313333,0.920000,0.606667,0.313333,-0.000000
150,agents entretien (v3),usewww*,non teste,nominal,150,0.973333,0.000000,,,,1.000000
150,agents entretien (v3),life,temoin,ordinal,150,0.633333,0.130000,0.500000,0.630000,-0.130000,-0.000000
150,agents entretien (v3),richwork,temoin,nominal,147,0.680272,0.181497,0.258503,0.440000,-0.181497,-0.000000
150,agents enquete,natspac/y,mixte,ordinal,150,0.413333,0.210000,0.690000,0.480000,0.210000,0.000000
150,agents enquete,natenvir/y,temoin,ordinal,150,0.673333,0.010000,0.763333,0.773333,-0.010000,-0.000000
150,agents enquete,natheal/y,mixte,ordinal,150,0.646667,0.033333,0.833333,0.813333,0.020000,-0.000000
150,agents enquete,natcity/y,mixte,ordinal,150,0.460000,0.203333,0.706667,0.503333,0.203333,0.000000
150,agents enquete,natdrug/y,temoin,ordinal,150,0.600000,0.113333,0.853333,0.740000,0.113333,0.000000
150,agents enquete,nateduc/y,temoin,ordinal,150,0.720000,0.040000,0.846667,0.806667,0.040000,-0.000000
150,agents enquete,natrace/y,sensible,ordinal,150,0.566667,0.133333,0.683333,0.576667,0.106667,0.000000
150,agents enquete,natarms/y,temoin,ordinal,150,0.560000,0.080000,0.363333,0.376667,-0.013333,0.000000
150,agents enquete,nataid/y,temoin,ordinal,150,0.560000,0.220000,0.406667,0.186667,0.220000,0.000000
150,agents enquete,natfare/y,mixte,ordinal,150,0.646667,0.073333,0.743333,0.816667,-0.073333,-0.000000
150,agents enquete,natroad,sensible,ordinal,150,0.520000,0.120000,0.650000,0.743333,-0.093333,-0.000000
150,agents enquete,natsoc,temoin,ordinal,150,0.546667,0.140000,0.676667,0.816667,-0.140000,0.000000
150,agents enquete,natmass,temoin,ordinal,150,0.580000,0.170000,0.863333,0.693333,0.170000,-0.000000
150,agents enquete,natpark,temoin,ordinal,150,0.533333,0.083333,0.700000,0.616667,0.083333,-0.000000
150,agents enquete,natchld,sensible,ordinal,150,0.700000,0.096667,0.843333,0.746667,0.096667,0.000000
150,agents enquete,natsci,temoin,ordinal,150,0.506667,0.190000,0.776667,0.586667,0.190000,0.000000
150,agents enquete,natenrgy,temoin,ordinal,150,0.586667,0.203333,0.860000,0.656667,0.203333,-0.000000
150,agents enquete,uswary,non teste,nominal,150,0.493333,0.413333,,,,1.000000
150,agents enquete,prayer,non teste,nominal,150,0.746667,0.106667,,,,1.000000
150,agents enquete,courts,non teste,ordinal,150,0.466667,0.116667,,,,1.000000
150,agents enquete,discaffw,non teste,ordinal,150,0.453333,0.164444,,,,1.000000
150,agents enquete,discaffm,non teste,ordinal,150,0.426667,0.140000,,,,1.000000
150,agents enquete,fehire,non teste,ordinal,149,0.335570,0.095224,,,,1.000000
150,agents enquete,fechld,temoin,ordinal,149,0.442953,0.043729,0.727069,0.711111,0.015958,-0.000000
150,agents enquete,fepresch,investiguer,ordinal,149,0.483221,0.062252,0.671141,0.608889,0.062252,0.000000
150,agents enquete,fefam,investiguer,ordinal,149,0.382550,0.086518,0.668904,0.633333,0.035570,0.000000
150,agents enquete,fepol,non teste,nominal,150,0.793333,0.020000,0.793333,0.773333,0.020000,-0.000000
150,agents enquete,mobile16,non teste,ordinal,149,0.362416,0.345213,,,,1.000000
150,agents enquete,incom16,temoin,ordinal,149,0.409396,0.033680,0.421141,0.448333,-0.027192,-0.000000
150,agents enquete,dwelown16,non teste,nominal,150,0.660000,0.266667,,,,1.000000
150,agents enquete,divorced,temoin,nominal,150,0.886667,0.086667,0.786667,0.700000,0.086667,-0.000000
150,agents enquete,posslq/y,temoin,nominal,150,0.760000,0.226667,,,,1.000000
150,agents enquete,wrkstat,temoin,nominal,150,0.573333,0.220000,,,,1.000000
150,agents enquete,evwork,temoin,nominal,150,0.893333,0.080000,,,,1.000000
150,agents enquete,wrkgovt1,non teste,nominal,150,0.840000,0.133333,,,,1.000000
150,agents enquete,wrkgovt2,non teste,nominal,150,0.693333,0.293333,,,,1.000000
150,agents enquete,partfull,non teste,nominal,150,0.813333,0.020000,,,,1.000000
150,agents enquete,wksub1,non teste,nominal,150,0.740000,0.180000,,,,1.000000
150,agents enquete,wksup1,non teste,nominal,150,0.760000,0.173333,,,,1.000000
150,agents enquete,conarmy,investiguer,ordinal,150,0.546667,0.060000,0.680000,0.700000,-0.020000,0.000000
150,agents enquete,conbus,temoin,ordinal,150,0.680000,0.083333,0.410000,0.446667,-0.036667,-0.000000
150,agents enquete,conclerg,temoin,ordinal,150,0.633333,0.083333,0.383333,0.300000,0.083333,0.000000
150,agents enquete,coneduc,sensible,ordinal,150,0.566667,0.200000,0.510000,0.556667,-0.046667,0.000000
150,agents enquete,confed,temoin,ordinal,150,0.460000,0.053333,0.350000,0.403333,-0.053333,-0.000000
150,agents enquete,confinan,temoin,ordinal,150,0.613333,0.130000,0.306667,0.436667,-0.130000,-0.000000
150,agents enquete,conjudge,temoin,ordinal,150,0.493333,0.226667,0.496667,0.450000,0.046667,0.000000
150,agents enquete,conlabor,temoin,ordinal,150,0.526667,0.146667,0.363333,0.510000,-0.146667,0.000000
150,agents enquete,conlegis,sensible,ordinal,150,0.586667,0.150000,0.150000,0.300000,-0.150000,0.000000
150,agents enquete,conmedic,sensible,ordinal,150,0.573333,0.090000,0.686667,0.696667,-0.010000,-0.000000
150,agents enquete,conpress,temoin,ordinal,150,0.580000,0.113333,0.233333,0.346667,-0.113333,-0.000000
150,agents enquete,consci,temoin,ordinal,149,0.590604,0.108792,0.818792,0.710000,0.108792,-0.000000
150,agents enquete,contv,temoin,ordinal,149,0.624161,0.098434,0.234899,0.333333,-0.098434,0.000000
150,agents enquete,joblose,non teste,nominal,149,0.644295,0.142973,,,,1.000000
150,agents enquete,jobfind,temoin,nominal,149,0.637584,0.145414,,,,1.000000
150,agents enquete,happy,temoin,ordinal,150,0.633333,0.086667,0.380000,0.466667,-0.086667,-0.000000
150,agents enquete,hapmar,non teste,nominal,150,0.806667,0.120000,0.574468,0.586538,-0.012070,0.686667
150,agents enquete,satjob,temoin,nominal,150,0.620000,0.160000,0.602410,0.645390,-0.042980,0.446667
