jeu,item,k,baseline,1-MAE,1-TV,spearman,KS
GSS,kidssol,6,B0 uniforme,0.9294967613353263,0.7884902840059791,,
GSS,kidssol,6,B1 autre cohorte,0.9899480121461677,0.969844036438503,0.942857142857143,
GSS,kidssol,6,B2 sous-echantillon (sexe),0.9900927677670998,0.9702783033012992,0.942857142857143,
GSS,lasers,2,B0 uniforme,0.7919354838709678,0.7919354838709678,,
GSS,lasers,2,B1 autre cohorte,0.9701071256620125,0.9701071256620125,0.9999999999999999,
GSS,lasers,2,B2 sous-echantillon (sexe),0.9406313960887076,0.9406313960887076,0.9999999999999999,
GSS,letdie1,2,B0 uniforme,0.8210943124550036,0.8210943124550036,,
GSS,letdie1,2,B1 autre cohorte,0.9942334710310554,0.9942334710310554,0.9999999999999999,
GSS,letdie1,2,B2 sous-echantillon (sexe),0.9924447727823476,0.9924447727823476,0.9999999999999999,
GSS,letin1a,5,B0 uniforme,0.8974300071787509,0.7435750179468772,,
GSS,letin1a,5,B1 autre cohorte,0.9834578056988409,0.9586445142471022,0.9999999999999999,
GSS,letin1a,5,B2 sous-echantillon (sexe),0.9832841277719113,0.9582103194297783,0.9999999999999999,
GSS,libath,2,B0 uniforme,0.7549642573471008,0.7549642573471008,,
GSS,libath,2,B1 autre cohorte,0.9865231927083176,0.9865231927083176,0.9999999999999999,
GSS,libath,2,B2 sous-echantillon (sexe),0.9857540682066911,0.9857540682066911,0.9999999999999999,
GSS,libcom,2,B0 uniforme,0.7952534191472245,0.7952534191472245,,
GSS,libcom,2,B1 autre cohorte,0.9828011655185003,0.9828011655185003,0.9999999999999999,
GSS,libcom,2,B2 sous-echantillon (sexe),0.9815401236542538,0.9815401236542538,0.9999999999999999,
GSS,libhomo,2,B0 uniforme,0.7170111287758346,0.7170111287758346,,
GSS,libhomo,2,B1 autre cohorte,0.9798510079299132,0.9798510079299132,0.9999999999999999,
GSS,libhomo,2,B2 sous-echantillon (sexe),0.9792922864746625,0.9792922864746625,0.9999999999999999,
GSS,libmil,2,B0 uniforme,0.7837837837837838,0.7837837837837838,,
GSS,libmil,2,B1 autre cohorte,0.9840895941813372,0.9840895941813372,0.9999999999999999,
GSS,libmil,2,B2 sous-echantillon (sexe),0.9841024787100942,0.9841024787100942,0.9999999999999999,
GSS,libmslm,2,B0 uniforme,0.9881703470031545,0.9881703470031545,,
GSS,libmslm,2,B1 autre cohorte,0.9885477054937206,0.9885477054937206,0.9999999999999999,
GSS,libmslm,2,B2 sous-echantillon (sexe),0.9901476631033981,0.9901476631033981,0.9999999999999999,
GSS,librac,2,B0 uniforme,0.8373110580747812,0.8373110580747812,,
GSS,librac,2,B1 autre cohorte,0.9887570245892409,0.9887570245892409,0.9999999999999999,
GSS,librac,2,B2 sous-echantillon (sexe),0.9881581778861566,0.9881581778861566,0.9999999999999999,
GSS,life,3,B0 uniforme,0.8125329120589784,0.7187993680884676,,
GSS,life,3,B1 autre cohorte,0.9832770308192754,0.9749155462289132,1.0,
GSS,life,3,B2 sous-echantillon (sexe),0.9833014637104855,0.9749521955657284,1.0,
GSS,liveblks,5,B0 uniforme,0.8759068454481298,0.6897671136203246,,
GSS,liveblks,5,B1 autre cohorte,0.996341471948719,0.9908536798717975,0.9999999999999999,
GSS,liveblks,5,B2 sous-echantillon (sexe),0.9967938821427955,0.9919847053569889,0.9999999999999999,
GSS,livewhts,5,B0 uniforme,0.8578596739900779,0.644649184975195,,
GSS,livewhts,5,B1 autre cohorte,0.9853705220055888,0.963426305013972,0.9999999999999999,
GSS,livewhts,5,B2 sous-echantillon (sexe),0.9857898735939434,0.9644746839848585,0.9999999999999999,
GSS,localnum,7,B0 uniforme,0.9223994623846072,0.7283981183461252,,
GSS,localnum,7,B1 autre cohorte,0.9812151618959873,0.9342530666359559,1.0,
GSS,localnum,7,B2 sous-echantillon (sexe),0.9802035818193777,0.9307125363678219,1.0,
GSS,madeg,5,B0 uniforme,0.8348140276301806,0.5870350690754516,,
GSS,madeg,5,B1 autre cohorte,0.9904626775871885,0.9761566939679714,0.8999999999999998,
GSS,madeg,5,B2 sous-echantillon (sexe),0.9908008917095402,0.9770022292738506,0.8999999999999998,
GSS,mar1,5,B0 uniforme,0.8843378310844577,0.7108445777111444,,
GSS,mar1,5,B1 autre cohorte,0.9812135304698811,0.9530338261747028,0.9999999999999999,
GSS,mar1,5,B2 sous-echantillon (sexe),0.9816858598733925,0.9542146496834814,0.9999999999999999,
GSS,mar2,5,B0 uniforme,0.7931590739357729,0.4828976848394323,,
GSS,mar2,5,B1 autre cohorte,0.9879563578927489,0.9698908947318723,0.9999999999999999,
GSS,mar2,5,B2 sous-echantillon (sexe),0.9881638862225175,0.9704097155562939,0.9999999999999999,
GSS,mar3,5,B0 uniforme,0.7466666666666667,0.3666666666666667,,
GSS,mar3,5,B1 autre cohorte,0.9837630662020906,0.9594076655052265,0.9999999999999999,
GSS,mar3,5,B2 sous-echantillon (sexe),0.9837737563857312,0.9594343909643279,0.9999999999999999,
GSS,marasian,5,B0 uniforme,0.8708515130190007,0.6771287825475018,,
GSS,marasian,5,B1 autre cohorte,0.9895984786185309,0.9739961965463273,0.9999999999999999,
GSS,marasian,5,B2 sous-echantillon (sexe),0.9900274111156255,0.9750685277890639,0.9999999999999999,
GSS,marblk,5,B0 uniforme,0.8861083743842364,0.7152709359605911,,
GSS,marblk,5,B1 autre cohorte,0.9829696329134252,0.9574240822835631,0.8999999999999998,
GSS,marblk,5,B2 sous-echantillon (sexe),0.9834470002351137,0.9586175005877842,0.8999999999999998,
GSS,marhisp,5,B0 uniforme,0.8732394366197183,0.6830985915492958,,
GSS,marhisp,5,B1 autre cohorte,0.989254343345898,0.9731358583647449,0.9999999999999999,
GSS,marhisp,5,B2 sous-echantillon (sexe),0.9888162610529546,0.9720406526323866,0.9999999999999999,
GSS,marhomo,5,B0 uniforme,0.9534706814580032,0.8836767036450079,,
GSS,marhomo,5,B1 autre cohorte,0.9709120586086147,0.927280146521537,0.9999999999999999,
GSS,marhomo,5,B2 sous-echantillon (sexe),0.9714143633340382,0.9285359083350954,0.9999999999999999,
GSS,marital,5,B0 uniforme,0.8749290259422418,0.6873225648556045,,
GSS,marital,5,B1 autre cohorte,0.9806345921459677,0.9515864803649193,0.9999999999999999,
GSS,marital,5,B2 sous-echantillon (sexe),0.9809721998014316,0.9524304995035788,0.9999999999999999,
GSS,marwht,5,B0 uniforme,0.8323434201266714,0.5808585503166784,,
GSS,marwht,5,B1 autre cohorte,0.9939635624364689,0.9849089060911721,0.9999999999999999,
GSS,marwht,5,B2 sous-echantillon (sexe),0.9924053440335436,0.981013360083859,0.8999999999999998,
GSS,matesex,2,B0 uniforme,0.5841121495327103,0.5841121495327103,,
GSS,matesex,2,B1 autre cohorte,0.9776341152810349,0.9776341152810349,0.9999999999999999,
GSS,matesex,2,B2 sous-echantillon (sexe),0.9794674834790422,0.9794674834790422,0.9999999999999999,
GSS,mawrkgrw,2,B0 uniforme,0.7968431771894093,0.7968431771894093,,
GSS,mawrkgrw,2,B1 autre cohorte,0.9810537035051988,0.9810537035051988,0.9999999999999999,
GSS,mawrkgrw,2,B2 sous-echantillon (sexe),0.9809092701347345,0.9809092701347345,0.9999999999999999,
GSS,mawrkslf,2,B0 uniforme,0.6204644412191582,0.6204644412191582,,
GSS,mawrkslf,2,B1 autre cohorte,0.9867331085511327,0.9867331085511327,0.9999999999999999,
GSS,mawrkslf,2,B2 sous-echantillon (sexe),0.9863837182263642,0.9863837182263642,0.9999999999999999,
GSS,meovrwrk,5,B0 uniforme,0.8644334975369459,0.6610837438423646,,
GSS,meovrwrk,5,B1 autre cohorte,0.9789280758254131,0.9473201895635326,0.9999999999999999,
GSS,meovrwrk,5,B2 sous-echantillon (sexe),0.9810708896666525,0.9526772241666311,0.9999999999999999,
GSS,mobile16,3,B0 uniforme,0.9485254108172816,0.9227881162259223,,
GSS,mobile16,3,B1 autre cohorte,0.9857855684763968,0.978678352714595,1.0,
GSS,mobile16,3,B2 sous-echantillon (sexe),0.9854812389667876,0.9782218584501815,1.0,
GSS,mode,4,B0 uniforme,0.6788160469667319,0.35763209393346385,,
GSS,mode,4,B1 autre cohorte,0.9910608481910089,0.9821216963820179,0.9486832980505139,
GSS,mode,4,B2 sous-echantillon (sexe),0.9907853803404174,0.9815707606808349,0.9486832980505139,
GSS,nanotech,4,B0 uniforme,0.8755555555555555,0.7511111111111111,,
GSS,nanotech,4,B1 autre cohorte,0.9754297262258828,0.9508594524517654,1.0,
GSS,nanotech,4,B2 sous-echantillon (sexe),0.9724029785374114,0.944805957074823,1.0,
GSS,nanowill,3,B0 uniforme,0.7795771479982007,0.6693657219973009,,
GSS,nanowill,3,B1 autre cohorte,0.9861281810294968,0.9791922715442452,1.0,
GSS,nanowill,3,B2 sous-echantillon (sexe),0.9808413047578125,0.9712619571367187,1.0,
GSS,nataid,3,B0 uniforme,0.824825853602832,0.7372387804042481,,
GSS,nataid,3,B1 autre cohorte,0.9767828441437734,0.96517426621566,1.0,
GSS,nataid,3,B2 sous-echantillon (sexe),0.9772767459643116,0.9659151189464674,1.0,
GSS,nataidy,3,B0 uniforme,0.7833444667112002,0.6750167000668003,,
GSS,nataidy,3,B1 autre cohorte,0.9646162243185559,0.9469243364778337,1.0,
GSS,nataidy,3,B2 sous-echantillon (sexe),0.9644142528040193,0.946621379206029,1.0,
GSS,natarms,3,B0 uniforme,0.961009691232815,0.9415145368492225,,
GSS,natarms,3,B1 autre cohorte,0.9389652019464209,0.9084478029196313,0.5,
GSS,natarms,3,B2 sous-echantillon (sexe),0.9409826682085828,0.9114740023128741,0.5,
GSS,natarmsy,3,B0 uniforme,0.9429153924566769,0.9143730886850153,,
GSS,natarmsy,3,B1 autre cohorte,0.9574257837691652,0.9361386756537478,0.5,
GSS,natarmsy,3,B2 sous-echantillon (sexe),0.957000311024783,0.9355004665371744,0.5,
GSS,natchld,3,B0 uniforme,0.8298721107591224,0.7448081661386836,,
GSS,natchld,3,B1 autre cohorte,0.9807856667025993,0.9711785000538989,1.0,
GSS,natchld,3,B2 sous-echantillon (sexe),0.9794400670934565,0.9691601006401849,1.0,
GSS,natcity,3,B0 uniforme,0.909057572423909,0.8635863586358636,,
GSS,natcity,3,B1 autre cohorte,0.953364400110423,0.9300466001656346,1.0,
GSS,natcity,3,B2 sous-echantillon (sexe),0.951790568386556,0.9276858525798339,1.0,
GSS,natcityy,3,B0 uniforme,0.9120212362533182,0.8680318543799772,,
GSS,natcityy,3,B1 autre cohorte,0.9751959587103777,0.9627939380655666,1.0,
GSS,natcityy,3,B2 sous-echantillon (sexe),0.9736066925202244,0.9604100387803365,1.0,
GSS,natcrime,3,B0 uniforme,0.8260770975056689,0.7391156462585033,,
GSS,natcrime,3,B1 autre cohorte,0.9800394769306686,0.9700592153960029,1.0,
GSS,natcrime,3,B2 sous-echantillon (sexe),0.977204739885276,0.9658071098279141,1.0,
GSS,natcrimy,3,B0 uniforme,0.8600331674958541,0.7900497512437811,,
GSS,natcrimy,3,B1 autre cohorte,0.9643681592039801,0.9465522388059702,1.0,
GSS,natcrimy,3,B2 sous-echantillon (sexe),0.9624615604591736,0.9436923406887605,1.0,
GSS,natdrug,3,B0 uniforme,0.8494990892531876,0.7742486338797814,,
GSS,natdrug,3,B1 autre cohorte,0.983858060680888,0.975787091021332,1.0,
GSS,natdrug,3,B2 sous-echantillon (sexe),0.9819754688559089,0.9729632032838633,1.0,
GSS,natdrugy,3,B0 uniforme,0.8598830409356725,0.7898245614035088,,
GSS,natdrugy,3,B1 autre cohorte,0.9831578947368421,0.9747368421052631,1.0,
GSS,natdrugy,3,B2 sous-echantillon (sexe),0.9849698025611521,0.9774547038417281,1.0,
GSS,nateduc,3,B0 uniforme,0.7415555555555555,0.6123333333333334,,
GSS,nateduc,3,B1 autre cohorte,0.9939892581403156,0.9909838872104734,1.0,
GSS,nateduc,3,B2 sous-echantillon (sexe),0.9948681530257392,0.9923022295386087,1.0,
GSS,nateducy,3,B0 uniforme,0.7139133268165527,0.570869990224829,,
GSS,nateducy,3,B1 autre cohorte,0.9916911045943304,0.9875366568914956,1.0,
GSS,nateducy,3,B2 sous-echantillon (sexe),0.9923183312489543,0.9884774968734314,1.0,
GSS,natenvir,3,B0 uniforme,0.8417577413479053,0.762636612021858,,
GSS,natenvir,3,B1 autre cohorte,0.930327868852459,0.8954918032786885,1.0,
GSS,natenvir,3,B2 sous-echantillon (sexe),0.9298589788450166,0.8947884682675248,1.0,
GSS,natenviy,3,B0 uniforme,0.807392562903585,0.7110888443553774,,
GSS,natenviy,3,B1 autre cohorte,0.9627378914373957,0.9441068371560936,1.0,
GSS,natenviy,3,B2 sous-echantillon (sexe),0.9622347424766301,0.9433521137149452,1.0,
GSS,natfare,3,B0 uniforme,0.9369614512471656,0.9054421768707482,,
GSS,natfare,3,B1 autre cohorte,0.9702674787192364,0.9554012180788546,1.0,
GSS,natfare,3,B2 sous-echantillon (sexe),0.9708342588696692,0.956251388304504,1.0,
GSS,natfarey,3,B0 uniforme,0.7697456492637216,0.6546184738955824,,
GSS,natfarey,3,B1 autre cohorte,0.9882147159110725,0.9823220738666087,1.0,
GSS,natfarey,3,B2 sous-echantillon (sexe),0.9868562489824111,0.9802843734736166,1.0,
GSS,natheal,3,B0 uniforme,0.8193882141250562,0.7290823211875843,,
GSS,natheal,3,B1 autre cohorte,0.889644559655919,0.8344668394838785,1.0,
GSS,natheal,3,B2 sous-echantillon (sexe),0.8884005395541084,0.8326008093311625,1.0,
GSS,nathealy,3,B0 uniforme,0.8195421552205472,0.7293132328308207,,
GSS,nathealy,3,B1 autre cohorte,0.9098395741611822,0.8647593612417733,0.5,
GSS,nathealy,3,B2 sous-echantillon (sexe),0.9090309063820614,0.8635463595730922,0.5,
GSS,natmass,3,B0 uniforme,0.8454404945904173,0.768160741885626,,
GSS,natmass,3,B1 autre cohorte,0.9592658971576397,0.9388988457364595,0.5,
GSS,natmass,3,B2 sous-echantillon (sexe),0.9614934981235248,0.9422402471852871,0.5,
GSS,natpark,3,B0 uniforme,0.8207348207348207,0.731102231102231,,
GSS,natpark,3,B1 autre cohorte,0.9777448988374633,0.9666173482561949,1.0,
GSS,natpark,3,B2 sous-echantillon (sexe),0.9779108498395058,0.9668662747592587,1.0,
GSS,natrace,3,B0 uniforme,0.8919787418118897,0.8379681127178347,,
GSS,natrace,3,B1 autre cohorte,0.96206825004619,0.943102375069285,1.0,
GSS,natrace,3,B2 sous-echantillon (sexe),0.9597333722110016,0.9396000583165024,1.0,
GSS,natracey,3,B0 uniforme,0.894642628819844,0.8419639432297661,,
GSS,natracey,3,B1 autre cohorte,0.9743636054018071,0.9615454081027107,1.0,
GSS,natracey,3,B2 sous-echantillon (sexe),0.974652336666756,0.961978505000134,1.0,
GSS,natroad,3,B0 uniforme,0.8486069150721719,0.7729103726082578,,
GSS,natroad,3,B1 autre cohorte,0.9853680241335061,0.9780520362002593,0.5,
GSS,natroad,3,B2 sous-echantillon (sexe),0.9869423401965444,0.9804135102948165,0.5,
GSS,natsci,3,B0 uniforme,0.8626900584795322,0.7940350877192982,,
GSS,natsci,3,B1 autre cohorte,0.9931040935672515,0.9896561403508772,1.0,
GSS,natsci,3,B2 sous-echantillon (sexe),0.9928743992882452,0.9893115989323678,1.0,
GSS,natsoc,3,B0 uniforme,0.8274013232945471,0.7411019849418207,,
GSS,natsoc,3,B1 autre cohorte,0.9679070154227997,0.9518605231341996,1.0,
GSS,natsoc,3,B2 sous-echantillon (sexe),0.9668465248927672,0.9502697873391509,1.0,
GSS,natspac,3,B0 uniforme,0.8975085606328964,0.8462628409493447,,
GSS,natspac,3,B1 autre cohorte,0.9635564698359529,0.9453347047539293,1.0,
GSS,natspac,3,B2 sous-echantillon (sexe),0.9646687837206267,0.94700317558094,1.0,
GSS,natspacy,3,B0 uniforme,0.8860936408106219,0.8291404612159329,,
GSS,natspacy,3,B1 autre cohorte,0.9588525593447661,0.938278839017149,1.0,
GSS,natspacy,3,B2 sous-echantillon (sexe),0.9565451789663072,0.9348177684494607,1.0,
GSS,news,5,B0 uniforme,0.9544055944055944,0.886013986013986,,
GSS,news,5,B1 autre cohorte,0.9808992512378517,0.9522481280946292,0.6,
GSS,news,5,B2 sous-echantillon (sexe),0.9809920218572228,0.9524800546430569,0.6,
GSS,nextgen,4,B0 uniforme,0.7880597014925373,0.5761194029850747,,
GSS,nextgen,4,B1 autre cohorte,0.9726998568799836,0.9453997137599673,1.0,
GSS,nextgen,4,B2 sous-echantillon (sexe),0.9722453750375586,0.9444907500751173,1.0,
GSS,obey,5,B0 uniforme,0.9207709414381022,0.8019273535952557,,
GSS,obey,5,B1 autre cohorte,0.9888629842869598,0.9721574607173996,0.8999999999999998,
GSS,obey,5,B2 sous-echantillon (sexe),0.9888425344124515,0.9721063360311287,0.8999999999999998,
GSS,odds1,2,B0 uniforme,0.6136363636363636,0.6136363636363636,,
GSS,odds1,2,B1 autre cohorte,0.9990803993694167,0.9990803993694167,0.9999999999999999,
GSS,odds1,2,B2 sous-echantillon (sexe),0.9999866249686203,0.9999866249686203,0.9999999999999999,
GSS,odds2,2,B0 uniforme,0.6946107784431138,0.6946107784431138,,
GSS,odds2,2,B1 autre cohorte,0.9708697712488692,0.9708697712488692,0.9999999999999999,
GSS,odds2,2,B2 sous-echantillon (sexe),0.9693946749885909,0.9693946749885909,0.9999999999999999,
GSS,othersex,2,B0 uniforme,0.565359477124183,0.565359477124183,,
GSS,othersex,2,B1 autre cohorte,0.995343398275178,0.995343398275178,0.9999999999999999,
GSS,othersex,2,B2 sous-echantillon (sexe),0.9915720507328225,0.9915720507328225,0.9999999999999999,
GSS,othlang,2,B0 uniforme,0.7622309197651663,0.7622309197651663,,
GSS,othlang,2,B1 autre cohorte,0.9878858876346671,0.9878858876346671,0.9999999999999999,
GSS,othlang,2,B2 sous-echantillon (sexe),0.9884950618315715,0.9884950618315715,0.9999999999999999,
GSS,owngun,3,B0 uniforme,0.7835294117647059,0.6752941176470588,,
GSS,owngun,3,B1 autre cohorte,0.9767074133829464,0.9650611200744197,1.0,
GSS,owngun,3,B2 sous-echantillon (sexe),0.9785309543481215,0.9677964315221823,1.0,
GSS,padeg,5,B0 uniforme,0.8469123252858958,0.6172808132147395,,
GSS,padeg,5,B1 autre cohorte,0.9891460639774965,0.9728651599437412,0.9999999999999999,
GSS,padeg,5,B2 sous-echantillon (sexe),0.9891318898635925,0.9728297246589811,0.9999999999999999,
GSS,paidsex,2,B0 uniforme,0.5420711974110033,0.5420711974110033,,
GSS,paidsex,2,B1 autre cohorte,0.9997294456758135,0.9997294456758135,0.9999999999999999,
GSS,paidsex,2,B2 sous-echantillon (sexe),0.9922529418609443,0.9922529418609443,0.9999999999999999,
GSS,parsol,5,B0 uniforme,0.9096546656869948,0.7741366642174872,,
GSS,parsol,5,B1 autre cohorte,0.9851556673995914,0.9628891684989785,0.8999999999999998,
GSS,parsol,5,B2 sous-echantillon (sexe),0.9852330358686062,0.9630825896715157,0.8999999999999998,
GSS,partfull,2,B0 uniforme,0.7410841654778887,0.7410841654778887,,
GSS,partfull,2,B1 autre cohorte,0.974575175181452,0.974575175181452,0.9999999999999999,
GSS,partfull,2,B2 sous-echantillon (sexe),0.9837694135312346,0.9837694135312346,0.9999999999999999,
GSS,pawrkslf,2,B0 uniforme,0.7451923076923077,0.7451923076923077,,
GSS,pawrkslf,2,B1 autre cohorte,0.9962918772225341,0.9962918772225341,0.9999999999999999,
GSS,pawrkslf,2,B2 sous-echantillon (sexe),0.9958413043125017,0.9958413043125017,0.9999999999999999,
GSS,permoral,4,B0 uniforme,0.8706461383139829,0.7412922766279657,,
GSS,permoral,4,B1 autre cohorte,0.9910698102260966,0.9821396204521933,1.0,
GSS,permoral,4,B2 sous-echantillon (sexe),0.9919043349288633,0.9838086698577266,1.0,
GSS,phase,2,B0 uniforme,0.6888454011741683,0.6888454011741683,,
GSS,phase,2,B1 autre cohorte,0.9856817827856363,0.9856817827856363,0.9999999999999999,
GSS,phase,2,B2 sous-echantillon (sexe),0.9856371496642671,0.9856371496642671,0.9999999999999999,
GSS,phone,5,B0 uniforme,0.7958472086190009,0.48961802154750234,,
GSS,phone,5,B1 autre cohorte,0.89631398679422,0.74078496698555,0.7,
GSS,phone,5,B2 sous-echantillon (sexe),0.8959767469590095,0.7399418673975239,0.7,
GSS,pikupsex,2,B0 uniforme,0.8754045307443366,0.8754045307443366,,
GSS,pikupsex,2,B1 autre cohorte,0.9971994025392084,0.9971994025392084,0.9999999999999999,
GSS,pikupsex,2,B2 sous-echantillon (sexe),0.9649990917441414,0.9649990917441414,0.9999999999999999,
GSS,pillok,4,B0 uniforme,0.9569088319088319,0.9138176638176638,,
GSS,pillok,4,B1 autre cohorte,0.9683441631391159,0.9366883262782316,0.7999999999999999,
GSS,pillok,4,B2 sous-echantillon (sexe),0.9686314253792412,0.9372628507584824,0.7999999999999999,
GSS,pistol,3,B0 uniforme,0.7069040761106746,0.560356114166012,,
GSS,pistol,3,B1 autre cohorte,0.9832327308867519,0.9748490963301278,1.0,
GSS,pistol,3,B2 sous-echantillon (sexe),0.9831427955356453,0.974714193303468,1.0,
GSS,polabuse,2,B0 uniforme,0.5936106983655275,0.5936106983655275,,
GSS,polabuse,2,B1 autre cohorte,0.9980837840364903,0.9980837840364903,0.9999999999999999,
GSS,polabuse,2,B2 sous-echantillon (sexe),0.998993939521841,0.998993939521841,0.9999999999999999,
GSS,polattak,2,B0 uniforme,0.639792899408284,0.639792899408284,,
GSS,polattak,2,B1 autre cohorte,0.9720589524435679,0.9720589524435679,0.9999999999999999,
GSS,polattak,2,B2 sous-echantillon (sexe),0.972357255342131,0.972357255342131,0.9999999999999999,
GSS,polescap,2,B0 uniforme,0.802130898021309,0.802130898021309,,
GSS,polescap,2,B1 autre cohorte,0.956031592487423,0.956031592487423,0.9999999999999999,
GSS,polescap,2,B2 sous-echantillon (sexe),0.9579159583698468,0.9579159583698468,0.9999999999999999,
GSS,polhitok,2,B0 uniforme,0.8258859784283513,0.8258859784283513,,
GSS,polhitok,2,B1 autre cohorte,0.9819265215716487,0.9819265215716487,0.9999999999999999,
GSS,polhitok,2,B2 sous-echantillon (sexe),0.9855155822261948,0.9855155822261948,0.9999999999999999,
GSS,polmurdr,2,B0 uniforme,0.6427498121712998,0.6427498121712998,,
GSS,polmurdr,2,B1 autre cohorte,0.999676713827193,0.999676713827193,0.9999999999999999,
GSS,polmurdr,2,B2 sous-echantillon (sexe),0.9991399453219943,0.9991399453219943,0.9999999999999999,
GSS,polviews,7,B0 uniforme,0.9279870082853212,0.7479545289986242,,
GSS,polviews,7,B1 autre cohorte,0.9946961910557885,0.9814366686952598,0.9642857142857145,
GSS,polviews,7,B2 sous-echantillon (sexe),0.9948707586925425,0.9820476554238986,0.9642857142857145,
GSS,popespks,5,B0 uniforme,0.8899145299145299,0.7247863247863248,,
GSS,popespks,5,B1 autre cohorte,0.9759648921083899,0.9399122302709747,0.9999999999999999,
GSS,popespks,5,B2 sous-echantillon (sexe),0.9760542819891191,0.9401357049727979,0.9999999999999999,
GSS,popular,5,B0 uniforme,0.7736990363232024,0.4342475908080059,,
GSS,popular,5,B1 autre cohorte,0.9947794758735121,0.9869486896837804,0.9999999999999999,
GSS,popular,5,B2 sous-echantillon (sexe),0.9949689915422232,0.9874224788555578,0.9999999999999999,
GSS,pornlaw,3,B0 uniforme,0.7953601953601954,0.693040293040293,,
GSS,pornlaw,3,B1 autre cohorte,0.9872864932467582,0.9809297398701372,1.0,
GSS,pornlaw,3,B2 sous-echantillon (sexe),0.9852754430860459,0.9779131646290689,1.0,
GSS,postlife,2,B0 uniforme,0.6891292290626734,0.6891292290626734,,
GSS,postlife,2,B1 autre cohorte,0.9966570048489103,0.9966570048489103,0.9999999999999999,
GSS,postlife,2,B2 sous-echantillon (sexe),0.9951882457372807,0.9951882457372807,0.9999999999999999,
GSS,pray,6,B0 uniforme,0.9168451694403251,0.7505355083209755,,
GSS,pray,6,B1 autre cohorte,0.9922660960723244,0.9767982882169733,0.8285714285714287,
GSS,pray,6,B2 sous-echantillon (sexe),0.9920278402388141,0.9760835207164423,0.8285714285714287,
GSS,prayer,2,B0 uniforme,0.9380952380952381,0.9380952380952381,,
GSS,prayer,2,B1 autre cohorte,0.9673949579831933,0.9673949579831933,0.9999999999999999,
GSS,prayer,2,B2 sous-echantillon (sexe),0.9664943909841894,0.9664943909841894,0.9999999999999999,
GSS,premarsx,4,B0 uniforme,0.8607549857549858,0.7215099715099715,,
GSS,premarsx,4,B1 autre cohorte,0.9873257381958078,0.9746514763916156,1.0,
GSS,premarsx,4,B2 sous-echantillon (sexe),0.9880240437291083,0.9760480874582168,1.0,
GSS,pres04,4,B0 uniforme,0.7634680134680134,0.5269360269360269,,
GSS,pres04,4,B1 autre cohorte,0.980484671274145,0.9609693425482899,1.0,
GSS,pres04,4,B2 sous-echantillon (sexe),0.9804001886747897,0.9608003773495793,1.0,
GSS,preteen,6,B0 uniforme,0.7708469766426544,0.31254092992796334,,
GSS,preteen,6,B1 autre cohorte,0.9934973551959086,0.9804920655877258,1.0,
GSS,preteen,6,B2 sous-echantillon (sexe),0.9931165592099939,0.9793496776299817,1.0,
GSS,punsin,4,B0 uniforme,0.952003121748179,0.9040062434963579,,
GSS,punsin,4,B1 autre cohorte,0.9829079723241506,0.9658159446483013,0.7999999999999999,
GSS,punsin,4,B2 sous-echantillon (sexe),0.9824856620670898,0.9649713241341794,0.7999999999999999,
GSS,racdif1,2,B0 uniforme,0.8843338213762811,0.8843338213762811,,
GSS,racdif1,2,B1 autre cohorte,0.9814432586865132,0.9814432586865132,0.9999999999999999,
GSS,racdif1,2,B2 sous-echantillon (sexe),0.9835648790182727,0.9835648790182727,0.9999999999999999,
GSS,racdif2,2,B0 uniforme,0.603448275862069,0.603448275862069,,
GSS,racdif2,2,B1 autre cohorte,0.9955900324106052,0.9955900324106052,0.9999999999999999,
GSS,racdif2,2,B2 sous-echantillon (sexe),0.9957852654759158,0.9957852654759158,0.9999999999999999,
GSS,racdif3,2,B0 uniforme,0.9787310742609949,0.9787310742609949,,
GSS,racdif3,2,B1 autre cohorte,0.9853060487088426,0.9853060487088426,0.9999999999999999,
GSS,racdif3,2,B2 sous-echantillon (sexe),0.9883166065843956,0.9883166065843956,0.9999999999999999,
GSS,racdif4,2,B0 uniforme,0.9804716285924834,0.9804716285924834,,
GSS,racdif4,2,B1 autre cohorte,0.9662536191138105,0.9662536191138105,-0.9999999999999999,
GSS,racdif4,2,B2 sous-echantillon (sexe),0.9675632055614954,0.9675632055614954,-0.9999999999999999,
GSS,race,3,B0 uniforme,0.7166775385953468,0.5750163078930203,,
GSS,race,3,B1 autre cohorte,0.9911666519952058,0.9867499779928087,1.0,
GSS,race,3,B2 sous-echantillon (sexe),0.9915828843428613,0.987374326514292,1.0,
GSS,raclive,2,B0 uniforme,0.8045477772100154,0.8045477772100154,,
GSS,raclive,2,B1 autre cohorte,0.9934994992545273,0.9934994992545273,0.9999999999999999,
GSS,raclive,2,B2 sous-echantillon (sexe),0.9944125494027909,0.9944125494027909,0.9999999999999999,
GSS,racopen,3,B0 uniforme,0.7432679738562091,0.6149019607843138,,
GSS,racopen,3,B1 autre cohorte,0.9879117207421085,0.9818675811131627,1.0,
GSS,racopen,3,B2 sous-echantillon (sexe),0.9886428337572646,0.9829642506358969,1.0,
GSS,racpres,2,B0 uniforme,0.5391180654338549,0.5391180654338549,,
GSS,racpres,2,B1 autre cohorte,0.9777683721823212,0.9777683721823212,0.9999999999999999,
GSS,racpres,2,B2 sous-echantillon (sexe),0.9782461462934559,0.9782461462934559,0.9999999999999999,
GSS,racwork,5,B0 uniforme,0.8626206896551725,0.6565517241379311,,
