condition,perimetre,item,n_observes,taux_accord
B3 foret,1052,suicide4,1052,0.6378326996197718
B3 foret,1052,pornlaw,1052,0.688212927756654
B3 foret,1052,fair,1052,0.40304182509505704
B3 foret,1052,helpful,1052,0.38593155893536124
B3 foret,1052,trust,1052,0.5123574144486692
B3 foret,1052,tax,1052,0.6216730038022814
B3 foret,1052,vote16,1052,0.7642585551330798
B3 foret,1052,pres16,1052,0.7195817490494296
B3 foret,1052,if16who,1052,0.7889733840304183
B3 foret,1052,news,1052,0.37832699619771865
B3 foret,1052,jew,1052,0.7034220532319392
B3 foret,1052,relig16*,1052,0.3669201520912547
B3 foret,1052,jew16*,1052,0.7385931558935361
B3 foret,1052,attend,1052,0.45627376425855515
B3 foret,1052,pray,1052,0.3897338403041825
B3 foret,1052,postlife,1052,0.6958174904942965
B3 foret,1052,bible,1052,0.5114068441064639
B3 foret,1052,reborn,1052,0.5114068441064639
B3 foret,1052,savesoul,1052,0.7081749049429658
B3 foret,1052,granborn,1052,0.5826996197718631
B3 foret,1052,uscitzn*,1052,0.9952471482889734
B3 foret,1052,fucitzn,1052,0.9904942965779467
B3 foret,1052,mnthsusa,1052,0.9819391634980988
B3 foret,1052,income,1052,0.529467680608365
B3 foret,1052,othlang,1052,0.7927756653992395
B3 foret,1052,health,1052,0.5465779467680608
B3 foret,1052,compuse*,1052,0.9752851711026616
B3 foret,1052,webmob,1052,0.9809885931558935
B3 foret,1052,xmovie,1052,0.6663498098859315
B3 foret,1052,usewww*,1052,0.9876425855513308
B3 foret,1052,life,1052,0.5998098859315589
B3 foret,1052,richwork,1052,0.6169201520912547
humains vague 2 (150),150,natspac/y,150,0.6266666666666667
humains vague 2 (150),150,natenvir/y,150,0.8066666666666666
humains vague 2 (150),150,natheal/y,150,0.7333333333333333
humains vague 2 (150),150,natcity/y,150,0.64
humains vague 2 (150),150,natdrug/y,150,0.7266666666666667
humains vague 2 (150),150,nateduc/y,150,0.8
humains vague 2 (150),150,natrace/y,150,0.74
humains vague 2 (150),150,natarms/y,150,0.76
humains vague 2 (150),150,nataid/y,150,0.7666666666666667
humains vague 2 (150),150,natfare/y,150,0.7666666666666667
humains vague 2 (150),150,natroad,150,0.7666666666666667
humains vague 2 (150),150,natsoc,150,0.68
humains vague 2 (150),150,natmass,150,0.7933333333333333
humains vague 2 (150),150,natpark,150,0.7133333333333334
humains vague 2 (150),150,natchld,150,0.7133333333333334
humains vague 2 (150),150,natsci,150,0.6466666666666666
humains vague 2 (150),150,natenrgy,150,0.7466666666666667
humains vague 2 (150),150,uswary,150,0.8333333333333334
humains vague 2 (150),150,prayer,150,0.8
humains vague 2 (150),150,courts,150,0.74
humains vague 2 (150),150,discaffw,150,0.6266666666666667
humains vague 2 (150),150,discaffm,150,0.5866666666666667
humains vague 2 (150),150,fehire,150,0.62
humains vague 2 (150),150,fechld,150,0.6133333333333333
humains vague 2 (150),150,fepresch,150,0.58
humains vague 2 (150),150,fefam,150,0.6933333333333334
humains vague 2 (150),150,fepol,150,0.8466666666666667
humains vague 2 (150),150,mobile16,150,0.8533333333333334
humains vague 2 (150),150,incom16,150,0.72
humains vague 2 (150),150,dwelown16,150,0.9333333333333333
humains vague 2 (150),150,divorced,150,0.9666666666666667
humains vague 2 (150),150,posslq/y,150,0.94
humains vague 2 (150),150,wrkstat,150,0.8533333333333334
humains vague 2 (150),150,evwork,150,0.9466666666666667
humains vague 2 (150),150,wrkgovt1,150,0.9066666666666666
humains vague 2 (150),150,wrkgovt2,150,0.8666666666666667
humains vague 2 (150),150,partfull,150,0.8133333333333334
humains vague 2 (150),150,wksub1,150,0.7733333333333333
humains vague 2 (150),150,wksup1,150,0.8266666666666667
humains vague 2 (150),150,conarmy,150,0.76
humains vague 2 (150),150,conbus,150,0.6933333333333334
humains vague 2 (150),150,conclerg,150,0.7266666666666667
humains vague 2 (150),150,coneduc,150,0.6866666666666666
humains vague 2 (150),150,confed,150,0.6933333333333334
humains vague 2 (150),150,confinan,150,0.7466666666666667
humains vague 2 (150),150,conjudge,150,0.6733333333333333
humains vague 2 (150),150,conlabor,150,0.7333333333333333
humains vague 2 (150),150,conlegis,150,0.7333333333333333
humains vague 2 (150),150,conmedic,150,0.7333333333333333
humains vague 2 (150),150,conpress,150,0.6933333333333334
humains vague 2 (150),150,consci,150,0.7666666666666667
humains vague 2 (150),150,contv,150,0.6266666666666667
humains vague 2 (150),150,joblose,150,0.7066666666666667
humains vague 2 (150),150,jobfind,150,0.6666666666666666
humains vague 2 (150),150,happy,150,0.7466666666666667
humains vague 2 (150),150,hapmar,150,0.8866666666666667
humains vague 2 (150),150,satjob,150,0.62
humains vague 2 (150),150,spdeg*,150,0.8333333333333334
humains vague 2 (150),150,spjew,150,0.8466666666666667
humains vague 2 (150),150,spfund,150,0.82
humains vague 2 (150),150,unemp,150,0.8
humains vague 2 (150),150,union1,150,0.96
humains vague 2 (150),150,spkath/y,150,0.8333333333333334
humains vague 2 (150),150,colath,150,0.8066666666666666
humains vague 2 (150),150,spkrac/y,150,0.7933333333333333
humains vague 2 (150),150,colrac,150,0.7933333333333333
humains vague 2 (150),150,librac/y,150,0.7266666666666667
humains vague 2 (150),150,spkcom/y,150,0.8133333333333334
humains vague 2 (150),150,colcom/y,150,0.7733333333333333
humains vague 2 (150),150,libcom/y,150,0.8533333333333334
humains vague 2 (150),150,spkhomo/y,150,0.88
humains vague 2 (150),150,colhomo,150,0.96
humains vague 2 (150),150,libhomo/y,150,0.9
humains vague 2 (150),150,cappun,150,0.8533333333333334
humains vague 2 (150),150,polhitok/y,150,0.8333333333333334
humains vague 2 (150),150,polabuse/y,150,0.94
humains vague 2 (150),150,polattak/y,150,0.8133333333333334
humains vague 2 (150),150,grass,150,0.9733333333333334
humains vague 2 (150),150,gunlaw,150,0.8533333333333334
humains vague 2 (150),150,owngun,150,0.9466666666666667
humains vague 2 (150),150,hunt1,150,0.94
humains vague 2 (150),150,class,150,0.7733333333333333
humains vague 2 (150),150,satfin,150,0.7666666666666667
humains vague 2 (150),150,finalter,150,0.72
humains vague 2 (150),150,finrela,150,0.7
humains vague 2 (150),150,racdif1,150,0.8133333333333334
humains vague 2 (150),150,racdif2,150,0.94
humains vague 2 (150),150,racdif3,150,0.8066666666666666
humains vague 2 (150),150,racdif4,150,0.84
humains vague 2 (150),150,wlthwhts,150,0.5333333333333333
humains vague 2 (150),150,wlthblks,150,0.62
humains vague 2 (150),150,wlthhsps,150,0.6
humains vague 2 (150),150,racwork,150,0.7266666666666667
humains vague 2 (150),150,letin1a,150,0.7133333333333334
humains vague 2 (150),150,getahead,150,0.7133333333333334
humains vague 2 (150),150,aged,150,0.7266666666666667
humains vague 2 (150),150,parsol,150,0.5066666666666667
humains vague 2 (150),150,kidssol,150,0.56
humains vague 2 (150),150,spanking,150,0.7533333333333333
humains vague 2 (150),150,divlaw,150,0.7333333333333333
humains vague 2 (150),150,sexeduc,150,0.92
humains vague 2 (150),150,pillok,150,0.62
humains vague 2 (150),150,xmarsex,150,0.7466666666666667
humains vague 2 (150),150,homosex,150,0.7866666666666666
humains vague 2 (150),150,marhomo,150,0.7666666666666667
humains vague 2 (150),150,discaff,150,0.7133333333333334
humains vague 2 (150),150,abdefect,150,0.94
humains vague 2 (150),150,abnomore,150,0.8666666666666667
humains vague 2 (150),150,abhlth,150,0.96
humains vague 2 (150),150,abpoor,150,0.8866666666666667
humains vague 2 (150),150,abrape,150,0.96
humains vague 2 (150),150,absingle,150,0.88
humains vague 2 (150),150,abany,150,0.92
humains vague 2 (150),150,letdie1,150,0.8866666666666667
humains vague 2 (150),150,suicide1,150,0.84
humains vague 2 (150),150,suicide2,150,0.8933333333333333
humains vague 2 (150),150,suicide3,150,0.9066666666666666
humains vague 2 (150),150,suicide4,150,0.8933333333333333
humains vague 2 (150),150,pornlaw,150,0.7933333333333333
humains vague 2 (150),150,fair,150,0.6666666666666666
humains vague 2 (150),150,helpful,150,0.6733333333333333
humains vague 2 (150),150,trust,150,0.6866666666666666
humains vague 2 (150),150,tax,150,0.7733333333333333
humains vague 2 (150),150,vote16,150,0.9133333333333333
humains vague 2 (150),150,pres16,150,0.94
humains vague 2 (150),150,if16who,150,0.9133333333333333
humains vague 2 (150),150,news,150,0.7
humains vague 2 (150),150,jew,150,0.72
humains vague 2 (150),150,relig16*,150,0.8733333333333333
humains vague 2 (150),150,jew16*,150,0.7533333333333333
humains vague 2 (150),150,attend,150,0.7
humains vague 2 (150),150,pray,150,0.7733333333333333
humains vague 2 (150),150,postlife,150,0.94
humains vague 2 (150),150,bible,150,0.8666666666666667
humains vague 2 (150),150,reborn,150,0.8266666666666667
humains vague 2 (150),150,savesoul,150,0.8666666666666667
humains vague 2 (150),150,granborn,150,0.7666666666666667
humains vague 2 (150),150,uscitzn*,150,1.0
humains vague 2 (150),150,fucitzn,150,0.98
humains vague 2 (150),150,mnthsusa,150,0.9666666666666667
humains vague 2 (150),150,income,150,0.5733333333333334
humains vague 2 (150),150,othlang,150,0.9533333333333334
humains vague 2 (150),150,health,150,0.8466666666666667
humains vague 2 (150),150,compuse*,150,0.9466666666666667
humains vague 2 (150),150,webmob,150,0.9266666666666666
humains vague 2 (150),150,xmovie,150,0.8533333333333334
humains vague 2 (150),150,usewww*,150,0.9866666666666667
humains vague 2 (150),150,life,150,0.7866666666666666
humains vague 2 (150),150,richwork,150,0.8266666666666667
