perimetre,segmentation,condition,quantite,reel,nul_moyenne,nul_bas,nul_haut,nul_ecart_type,replicats,d,z,part_reproduite,d_ic_bas,d_ic_haut,p
1052,S_ideo,agents v7,"Q2 ratio intra, axe du nul",0.6475951429688637,0.6430966753597548,0.6389013189873785,0.6467335909854256,0.0021079502840647205,200,0.0044984676091088804,2.1340482473023847,0.9930535803766442,-0.011139112405825019,0.019675340551355527,0.542
1052,S_ideo,agents v7,"Q1b ratio inter, axe ideologie",0.16340263509178224,0.23641490214012242,0.22205043115839718,0.25381704347738887,0.008572112425036749,200,-0.07301226704834018,-8.517418277797166,1.4468242939125777,-0.12940148271451551,0.002149066255212691,0.064
1052,S_ideo,agents v7,"Q2b ratio intra, axe ideologie",0.6475951429688637,0.6430966753597548,0.6389013189873785,0.6467335909854256,0.0021079502840647205,200,0.0044984676091088804,2.1340482473023847,0.9930535803766442,,,
1052,S_ideo,agents v7,Q3 patrons distincts,230.05,288.661,283.39875,295.60375000000005,2.975984951601873,200,-58.61099999999999,-19.694656039322933,1.2547750489024125,,,
1052,S_ideo,agents v7,Q4 correlation inter items,0.13402514258471987,0.027731483645241126,0.02696993714224971,0.028510527297924176,0.0004116543598878746,200,0.10629365893947874,258.2109393143091,0.20691254723128924,0.09157483871906712,0.10928238272294626,0.001
1052,S_ideo,agents v7,Q5 correlation residualisee,0.12856336771763244,0.024082174666352697,0.023586775720959952,0.02455554011120011,0.00025518696970316685,200,0.10448119305127974,409.4299688295689,0.18731754693331537,0.089438714050513,0.10603659299769808,0.001
1052,S_ideo,agents v7,Q6 rapport groupe sur personne,2.87081088650597,32.69507700059464,7.438999973837351,99.6894239288732,29.973104066767583,14,-29.824266114088665,-0.9950342829909319,11.388795115092874,,,
1052,S_ideo,agents v7,Q7 rappel des cellules rares,0.06726221755123489,0.036668418286915395,0.03229111928533894,0.041784901033455946,0.0025112095741498934,50,0.030593799264319495,12.182893685675857,0.54515625,,,
1052,S_fin,agents v8,"Q1 ratio inter, axe du nul",5.8102352741523875,5.945117913329352,5.898133216616243,5.989198978062232,0.02217297413968475,200,-0.13488263917696486,-6.083200130358452,1.0232146604763164,-0.25943891285508036,0.057066589388718725,0.248
1052,S_fin,agents v8,"Q2 ratio intra, axe du nul",0.46108198399437056,0.4494247230027135,0.4462185578672361,0.4532163534713085,0.0017426565096913666,200,0.011657260991657037,6.689362434207759,0.9747175960104324,-0.0009563120337664055,0.027030923890583248,0.064
1052,S_fin,agents v8,"Q1b ratio inter, axe ideologie",8.130032465421348,6.506715148443022,6.447030340036355,6.558627087985897,0.028792283133236438,200,1.6233173169783255,56.38029153389525,0.8003307706478887,1.1955381799256328,1.7154663159287251,0.001
1052,S_fin,agents v8,"Q2b ratio intra, axe ideologie",0.4424857619368222,0.5258715374203639,0.5225874299080435,0.5293944242456904,0.0017589730628854204,200,-0.08338577548354165,-47.40594227563415,1.188448494068036,,,
1052,S_fin,agents v8,Q3 patrons distincts,138.9,231.467,227.2,235.3,2.086065518322392,200,-92.56700000000001,-44.373965816012394,1.666429085673146,,,
1052,S_fin,agents v8,Q4 correlation inter items,0.33304466897126384,0.28298883376097916,0.2800856592777326,0.2855843170765664,0.0013220280616140605,200,0.05005583521028467,37.862914308469094,0.8497023376326626,0.04171567644779696,0.05751816696720695,0.001
1052,S_fin,agents v8,Q5 correlation residualisee,0.14364276114690577,0.02334549105148752,0.022873207891320718,0.02385714163070902,0.000257650587632512,200,0.12029727009541825,466.900817889842,0.16252466093722404,0.10280758779562396,0.12540045321565674,0.001
1052,S_fin,agents v8,Q6 rapport groupe sur personne,7.369400380410102,8.751902647772203,7.530795714486925,11.26934179646122,0.9603652452216993,50,-1.382502267362101,-1.4395588285194054,1.1876003739784817,,,
1052,S_fin,agents v8,Q7 rappel des cellules rares,0.17165878437554738,0.14984060255736556,0.14396566824312487,0.1542389210019268,0.0030419666616495486,50,0.02181818181818182,7.172393469411203,0.8728979591836734,,,
1052,S_ideo,agents v8,"Q1 ratio inter, axe du nul",8.130032465421348,8.175231541341557,8.121618736971046,8.230360604046815,0.02915474044822475,200,-0.045199075920209,-1.5503165257285354,1.0055595197328484,-0.25528269103790374,0.15898852637276714,0.736
1052,S_ideo,agents v8,"Q2 ratio intra, axe du nul",0.4424857619368222,0.4397690425494057,0.4368435497260453,0.44303175671034145,0.0017071764830341686,200,0.002716719387416522,1.5913523964365361,0.9938603236056115,-0.009450011125562739,0.014504166910258971,0.668
1052,S_ideo,agents v8,"Q1b ratio inter, axe ideologie",8.130032465421348,8.175231541341557,8.121618736971046,8.230360604046815,0.02915474044822475,200,-0.045199075920209,-1.5503165257285354,1.0055595197328484,-0.25528269103790374,0.15898852637276714,0.736
1052,S_ideo,agents v8,"Q2b ratio intra, axe ideologie",0.4424857619368222,0.4397690425494057,0.4368435497260453,0.44303175671034145,0.0017071764830341686,200,0.002716719387416522,1.5913523964365361,0.9938603236056115,,,
1052,S_ideo,agents v8,Q3 patrons distincts,138.9,204.6625,200.6,209.2625,2.2954168340872325,200,-65.76249999999999,-28.649480575126262,1.4734521238300935,,,
1052,S_ideo,agents v8,Q4 correlation inter items,0.33304466897126384,0.29730811596500656,0.2943510648151486,0.3000041287845814,0.0014996061394878138,200,0.03573655300625728,23.83062596587061,0.8926974176868127,0.029180762718120173,0.04166497267840812,0.001
1052,S_ideo,agents v8,Q5 correlation residualisee,0.11677924125641764,0.0225588008755869,0.02213611290548448,0.022974359337143292,0.000236196020684073,200,0.09422044038083074,398.90782286656935,0.19317475120474095,0.07747510772962386,0.0986316699280775,0.001
1052,S_ideo,agents v8,Q6 rapport groupe sur personne,7.369400380410102,7.323935996180052,6.695278002358792,8.068676079966439,0.38754960927237925,50,0.04546438423005039,0.11731242437686712,0.9938306535290297,,,
1052,S_ideo,agents v8,Q7 rappel des cellules rares,0.17165878437554738,0.15639166228761606,0.15208004904536698,0.16114906288316694,0.002504155667370219,50,0.015267122087931323,6.096714468220079,0.911061224489796,,,
150,S_fin,C2,"Q1 ratio inter, axe du nul",3.477835886010028,2.2378632367355893,2.129724973026926,2.368690124355979,0.06215833828980752,200,1.2399726492744385,19.948613225359733,0.6434643008135137,0.023987125492296528,0.363910748423651,0.028
150,S_fin,C2,"Q2 ratio intra, axe du nul",0.43441220539159886,0.5142909765395487,0.5031564202472509,0.5243438874158834,0.005488192602391571,200,-0.07987877114794983,-14.554658871327026,1.1838778242336527,-0.11577335525579159,0.005399523601550304,0.07
150,S_fin,C2,"Q1b ratio inter, axe ideologie",6.893673265688108,1.3833475719440118,1.2759756336178385,1.4979345385371647,0.05525202068533351,200,5.510325693744096,99.7307541949646,0.20066915251544487,2.2233553873423384,3.6369058798469336,0.001
150,S_fin,C2,"Q2b ratio intra, axe ideologie",0.3646371981312298,0.6075537928655201,0.5992346098841378,0.6158359654157258,0.0043869215524788,200,-0.24291659473429034,-55.37290599532877,1.6661870922090256,,,
150,S_fin,C2,Q3 patrons distincts,39.5,70.72875,68.8,72.7525,1.1074262512736683,200,-31.228750000000005,-28.199394735390577,1.790601265822785,,,
150,S_fin,C2,Q4 correlation inter items,0.2138569993828158,0.09934577825097372,0.0951483831160503,0.10407440831107091,0.0022176342850523992,200,0.11451122113184208,51.63665709160713,0.4645430289290617,0.08831079279422625,0.12835948475527356,0.001
150,S_fin,C2,Q5 correlation residualisee,0.14320746569573314,0.056267395249149595,0.05413516802969898,0.05776983271978831,0.0009542683699977454,200,0.08694007044658356,91.10652011528892,0.39290825360109755,0.044605756276077914,0.09706476823500414,0.001
150,S_fin,C2,Q6 rapport groupe sur personne,4.446269385962122,18.34672564181221,2.9427993691969356,78.64883383035625,38.73668014152757,37,-13.900456255850088,-0.3588448004595039,4.126318953983529,,,
150,S_fin,C2,Q7 rappel des cellules rares,0.1285140562248996,0.08267737617135207,0.06827309236947791,0.10113788487282463,0.00878694318296021,50,0.04583668005354752,5.216453446795331,0.6433333333333333,,,
150,S_ideo,C2,"Q1 ratio inter, axe du nul",6.893673265688108,7.2085300147789235,7.045008469715587,7.348740204757329,0.07380238044578144,200,-0.31485674909081585,-4.266214005415772,1.045673291575618,-0.44780442685958094,0.126364628216863,0.244
150,S_ideo,C2,"Q2 ratio intra, axe du nul",0.3646371981312298,0.34747701902910166,0.3403664196294781,0.3540112016738785,0.003544056403076169,200,0.017160179102128137,4.8419599324755245,0.9529390331264219,-0.005502170309802191,0.0390609867256655,0.146
150,S_ideo,C2,"Q1b ratio inter, axe ideologie",6.893673265688108,7.2085300147789235,7.045008469715587,7.348740204757329,0.07380238044578144,200,-0.31485674909081585,-4.266214005415772,1.045673291575618,-0.44780442685958094,0.126364628216863,0.244
150,S_ideo,C2,"Q2b ratio intra, axe ideologie",0.3646371981312298,0.34747701902910166,0.3403664196294781,0.3540112016738785,0.003544056403076169,200,0.017160179102128137,4.8419599324755245,0.9529390331264219,,,
150,S_ideo,C2,Q3 patrons distincts,39.5,47.142250000000004,45.3975,48.902499999999996,0.911251520805784,200,-7.642250000000004,-8.386542930806044,1.193474683544304,,,
150,S_ideo,C2,Q4 correlation inter items,0.2138569993828158,0.1926153935157027,0.18748027070462128,0.19800459489695857,0.002762475376250034,200,0.0212416058671131,7.689337631652614,0.9006737870239662,0.008509183949697087,0.032463288786462645,0.001
150,S_ideo,C2,Q5 correlation residualisee,0.08628489858692853,0.03961211345021907,0.03789070716293245,0.041052800819799826,0.0008256678187636816,200,0.046672785136709465,56.52731531500795,0.4590851249632225,0.028577633944052078,0.051699517332989824,0.001
150,S_ideo,C2,Q6 rapport groupe sur personne,4.446269385962122,6.316599806363231,3.482226139232647,11.79961370189191,2.4376630588426376,50,-1.8703304204011095,-0.7672637174430136,1.4206516200539188,,,
150,S_ideo,C2,Q7 rappel des cellules rares,0.1285140562248996,0.10792503346720216,0.09534805890227577,0.12255689424364123,0.007211034253914782,50,0.02058902275769743,2.855210782908139,0.8397916666666668,,,
150,S_fin,C3,"Q1 ratio inter, axe du nul",0.6360517322485197,1.1847794997749677,1.0861884926570615,1.2950852806737954,0.05845557620342204,200,-0.5487277675264479,-9.387090217311465,1.8627093359004447,-0.22197968009181623,-0.012496711641741568,0.024
150,S_fin,C3,"Q2 ratio intra, axe du nul",0.6864986881818569,0.6322263079035187,0.6198866746188209,0.6432522291810223,0.005770876418044613,200,0.05427238027833814,9.404529978953809,0.9209432134210268,0.022486810108930857,0.09744312142665819,0.004
150,S_fin,C3,"Q1b ratio inter, axe ideologie",0.7242718242636083,0.29652370586799054,0.2332071100101581,0.37740158924423894,0.03793327912175307,200,0.4277481183956177,11.276328551051177,0.4094094177548274,0.027996119001748,0.3988582241746466,0.032
150,S_fin,C3,"Q2b ratio intra, axe ideologie",0.6807597257533622,0.691371081966152,0.6819045142901546,0.6995709557540473,0.0045301292449809885,200,-0.010611356212789858,-2.342395909464696,1.0155875205470577,,,
150,S_fin,C3,Q3 patrons distincts,78.2,90.22,87.8475,92.75625,1.3190524998981037,200,-12.019999999999996,-9.112601659849426,1.1537084398976982,,,
150,S_fin,C3,Q4 correlation inter items,0.118167975474659,0.06173275370077325,0.05970476141627273,0.06428810017864318,0.0011303656193559963,200,0.05643522177388575,49.926520063515916,0.5224152605881937,0.04143281724035526,0.060020599295713996,0.001
150,S_fin,C3,Q5 correlation residualisee,0.11316387555034685,0.06260905629354573,0.06052913380262998,0.06481204189866661,0.001155766584104048,200,0.05055481925680112,43.74137473094647,0.55326009284377,0.03181381617804963,0.05377991239247138,0.001
150,S_fin,C3,Q6 rapport groupe sur personne,0.4362470897932004,7.887137587590077,1.1375623698770654,40.04441527566809,14.656497662522664,10,-7.450890497796877,-0.5083677335035603,18.079519089351205,,,
150,S_fin,C3,Q7 rappel des cellules rares,0.21954484605087016,0.11218206157965194,0.0895582329317269,0.1323627844712182,0.011232874473580732,50,0.10736278447121822,9.55790832735923,0.5109756097560976,,,
150,S_ideo,C3,"Q1 ratio inter, axe du nul",0.7242718242636083,1.3096241797220467,1.2060908678496611,1.4290904893307814,0.06006901916652447,200,-0.5853523554584384,-9.744663115535706,1.808194293701244,-0.5632681552715048,-0.08813617326504831,0.001
150,S_ideo,C3,"Q2 ratio intra, axe du nul",0.6807597257533622,0.6486379332697944,0.6395542103762809,0.6568891782609138,0.004437374267564038,200,0.032121792483567835,7.2389189071494675,0.952814787261364,-0.001167827828882311,0.06404489137861141,0.054
150,S_ideo,C3,"Q1b ratio inter, axe ideologie",0.7242718242636083,1.3096241797220467,1.2060908678496611,1.4290904893307814,0.06006901916652447,200,-0.5853523554584384,-9.744663115535706,1.808194293701244,-0.5632681552715048,-0.08813617326504831,0.001
150,S_ideo,C3,"Q2b ratio intra, axe ideologie",0.6807597257533622,0.6486379332697944,0.6395542103762809,0.6568891782609138,0.004437374267564038,200,0.032121792483567835,7.2389189071494675,0.952814787261364,,,
150,S_ideo,C3,Q3 patrons distincts,78.2,90.749,87.89750000000001,93.40125,1.3723486085968055,200,-12.548999999999992,-9.144178032745668,1.160473145780051,,,
150,S_ideo,C3,Q4 correlation inter items,0.118167975474659,0.06416441052528293,0.06163873750514398,0.06643333488421907,0.0013529012019854495,200,0.05400356494937607,39.9168578386383,0.5429932286437701,0.03857742357300508,0.058392613411084475,0.001
150,S_ideo,C3,Q5 correlation residualisee,0.11003072626961474,0.055476086153488424,0.05363793029864459,0.0570603793576115,0.000916620725481591,200,0.05455464011612632,59.51713571331633,0.5041872214635039,0.03775786313824682,0.05879963039679993,0.001
150,S_ideo,C3,Q6 rapport groupe sur personne,0.4362470897932004,20.082191674286054,2.4256225414088743,79.81059920961934,24.677691645824865,16,-19.645944584492852,-0.7961013885112177,46.03398428126102,,,
150,S_ideo,C3,Q7 rappel des cellules rares,0.21954484605087016,0.10286479250334672,0.08731593038821954,0.11884203480589021,0.00846816180280047,50,0.11668005354752344,13.77867549825709,0.46853658536585363,,,
1052,S_fin,B1 argmax,"Q1 ratio inter, axe du nul",2.6272953878465493,2.875999482990327,2.835871320563407,2.9286824344058253,0.022975026839386053,200,-0.24870409514377778,-10.824975173366271,1.0946616418900759,-0.24844040357384028,-0.08507730984458674,0.001
1052,S_fin,B1 argmax,"Q2 ratio intra, axe du nul",0.6013837644071328,0.5821613740354671,0.5780488514379263,0.5856962203441158,0.0019527415416186636,200,0.019222390371665732,9.843796509666065,0.9680363995349693,0.008206123960499898,0.02973397969025494,0.001
1052,S_fin,B1 argmax,"Q1b ratio inter, axe ideologie",2.673367861532354,2.1068196964274075,2.068371898190848,2.1511045843090164,0.02190951833668347,200,0.5665481651049467,25.85854040234037,0.7880769896065836,0.38675571790573526,0.6275309862117446,0.001
1052,S_fin,B1 argmax,"Q2b ratio intra, axe ideologie",0.638006940638579,0.6667082678471862,0.6630528403521824,0.669942172742658,0.0018470435955743204,200,-0.028701327208607186,-15.539063223725798,1.0449859168928164,,,
1052,S_fin,B1 argmax,Q3 patrons distincts,311.5,351.95224999999994,347.44874999999996,357.60375000000005,2.855890929729736,200,-40.452249999999935,-14.164494021425423,1.1298627608346707,,,
1052,S_fin,B1 argmax,Q4 correlation inter items,0.13084214484836967,0.09876384149509182,0.09678291852406226,0.10047737372110303,0.0009717177204563441,200,0.032078303353277854,33.011956742142196,0.7548320276280035,0.02639454639068505,0.036083275277166565,0.001
1052,S_fin,B1 argmax,Q5 correlation residualisee,0.07159616680909905,0.02324432669660241,0.022506676545492606,0.023779433554832363,0.0003460756609787397,200,0.048351840112496644,139.71465076669182,0.3246588153047367,0.039899303815488146,0.04596289127363409,0.001
1052,S_fin,B1 argmax,Q6 rapport groupe sur personne,5.280654899351581,15.161990295490895,4.404168547856971,73.47797631374137,29.16806154674776,48,-9.881335396139313,-0.33877244054434197,2.871232940700718,,,
1052,S_fin,B1 argmax,Q7 rappel des cellules rares,0.05797863023296549,0.046032580136626394,0.04155281135049921,0.049899281835698014,0.0022164914934092585,50,0.011946050096339096,5.389621449872783,0.7939577039274928,,,
1052,S_ideo,B1 argmax,"Q1 ratio inter, axe du nul",2.673367861532354,2.7430702363032196,2.697821443916677,2.794130393554938,0.025107240186515216,200,-0.06970237477086538,-2.776186241620521,1.0260728707686761,-0.18022151571589173,0.0413280321528557,0.24
1052,S_ideo,B1 argmax,"Q2 ratio intra, axe du nul",0.638006940638579,0.6336163511081107,0.6296991365436965,0.6377908487040809,0.0020963982452661466,200,0.004390589530468336,2.094348981822837,0.9931182730926503,-0.006654713131045972,0.014592846087896887,0.422
1052,S_ideo,B1 argmax,"Q1b ratio inter, axe ideologie",2.673367861532354,2.7430702363032196,2.697821443916677,2.794130393554938,0.025107240186515216,200,-0.06970237477086538,-2.776186241620521,1.0260728707686761,-0.18022151571589173,0.0413280321528557,0.24
1052,S_ideo,B1 argmax,"Q2b ratio intra, axe ideologie",0.638006940638579,0.6336163511081107,0.6296991365436965,0.6377908487040809,0.0020963982452661466,200,0.004390589530468336,2.094348981822837,0.9931182730926503,,,
1052,S_ideo,B1 argmax,Q3 patrons distincts,311.5,356.374,349.84625,362.17125,3.366304954282385,200,-44.874000000000024,-13.330343094114026,1.1440577849117175,,,
1052,S_ideo,B1 argmax,Q4 correlation inter items,0.13084214484836967,0.0969089738297712,0.09492752039946033,0.09941517535645489,0.0011658195126827298,200,0.03393317101859847,29.106710472286597,0.7406556499213389,0.027467920088403302,0.03695304261691732,0.001
1052,S_ideo,B1 argmax,Q5 correlation residualisee,0.07150092961928417,0.022832584042946937,0.02224900045071215,0.023398919271878205,0.0003025556308715642,200,0.04866834557633723,160.8575105217496,0.3193326879038069,0.04052614617432531,0.04580941908416074,0.001
1052,S_ideo,B1 argmax,Q6 rapport groupe sur personne,5.280654899351581,10.784019983064256,5.122234337857484,25.897191665601717,6.952863207227185,50,-5.5033650837126755,-0.791525004834293,2.042174728060423,,,
1052,S_ideo,B1 argmax,Q7 rappel des cellules rares,0.05797863023296549,0.03612541600980908,0.03104308985811876,0.039818707304256434,0.002453687618066689,50,0.021853214223156413,8.90627399439502,0.6230815709969789,,,
1052,S_fin,B2 argmax,"Q1 ratio inter, axe du nul",1.468952119701771,1.7055396543215016,1.6680899671464051,1.7420885028133806,0.019202413101995865,200,-0.2365875346197306,-12.32071893064003,1.1610587107956678,-0.2622969772635395,-0.04312849619057069,0.01
1052,S_fin,B2 argmax,"Q2 ratio intra, axe du nul",0.5388686110438051,0.520315369966233,0.5170716084816562,0.5238963153110064,0.0018172861350725636,200,0.01855324107757217,10.209311962219612,0.9655700096510836,0.006995885038930766,0.02942240867694351,0.001
1052,S_fin,B2 argmax,"Q1b ratio inter, axe ideologie",1.8298036793395276,1.5991439078102465,1.55947125596123,1.6366645389003345,0.02059618935463843,200,0.23065977152928108,11.199147937399138,0.8739428857129972,0.03726209082168047,0.36465488892920045,0.022
1052,S_fin,B2 argmax,"Q2b ratio intra, axe ideologie",0.5378645131300215,0.5487354307625759,0.5454909855498341,0.5524387463820242,0.0017814114388396806,200,-0.010870917632554433,-6.102418226097834,1.0202112564915145,,,
1052,S_fin,B2 argmax,Q3 patrons distincts,145.85,206.36125,201.99875,210.15625,2.0781190609920057,200,-60.51125000000002,-29.118278704933548,1.4148868700719919,,,
1052,S_fin,B2 argmax,Q4 correlation inter items,0.15030533416619088,0.07706021888772024,0.07526220187849153,0.07878227429510588,0.0009736138518772679,200,0.07324511527847063,75.2301491368919,0.5126911783617449,0.06575703097582218,0.07788148676291945,0.001
1052,S_fin,B2 argmax,Q5 correlation residualisee,0.10569565565215311,0.020424608089208807,0.01995458607284033,0.020831127315634152,0.00023374182359971733,200,0.0852710475629443,364.80868613813374,0.19323980690773776,0.07332168931456337,0.08444555249747555,0.001
1052,S_fin,B2 argmax,Q6 rapport groupe sur personne,1.1167777918847261,10.500027301552667,2.7728062554056487,39.12574880850234,10.256028610209125,41,-9.383249509667941,-0.914900871115707,9.402073875262447,,,
1052,S_fin,B2 argmax,Q7 rappel des cellules rares,0.03573305307409354,0.013014538448064461,0.01037397092310387,0.015374846733228236,0.0014358359035052197,50,0.022718514626029078,15.822500726279191,0.36421568627450984,,,
1052,S_ideo,B2 argmax,"Q1 ratio inter, axe du nul",1.8298036793395276,1.8868739377556083,1.8361388165171133,1.9288050070401481,0.023699301484434436,200,-0.05707025841608071,-2.408098755719198,1.031189279516959,-0.23879676061407587,0.12485326932739285,0.584
1052,S_ideo,B2 argmax,"Q2 ratio intra, axe du nul",0.5378645131300215,0.5343252766373415,0.5306349488469521,0.5382331575748761,0.002036091897005227,200,0.0035392364926799535,1.7382498785470428,0.9934198363969322,-0.00727817930383351,0.015072807162320527,0.522
1052,S_ideo,B2 argmax,"Q1b ratio inter, axe ideologie",1.8298036793395276,1.8868739377556083,1.8361388165171133,1.9288050070401481,0.023699301484434436,200,-0.05707025841608071,-2.408098755719198,1.031189279516959,-0.23879676061407587,0.12485326932739285,0.584
1052,S_ideo,B2 argmax,"Q2b ratio intra, axe ideologie",0.5378645131300215,0.5343252766373415,0.5306349488469521,0.5382331575748761,0.002036091897005227,200,0.0035392364926799535,1.7382498785470428,0.9934198363969322,,,
1052,S_ideo,B2 argmax,Q3 patrons distincts,145.85,206.61599999999999,202.3475,210.7575,2.339666471097942,200,-60.76599999999999,-25.97207796523415,1.416633527596846,,,
1052,S_ideo,B2 argmax,Q4 correlation inter items,0.15030533416619088,0.07935037605684502,0.0774442623126905,0.0813546720622299,0.00103182138225295,200,0.07095495810934586,68.7667064569043,0.5279278775902139,0.06325652278592518,0.07499436138919387,0.001
1052,S_ideo,B2 argmax,Q5 correlation residualisee,0.10249996448320968,0.02002199572517384,0.019496610971323953,0.02045456464453526,0.0002487810141856953,200,0.08247796875803584,331.5283886433254,0.1953366113453981,0.07119652467034446,0.08158924805482462,0.001
1052,S_ideo,B2 argmax,Q6 rapport groupe sur personne,1.1167777918847261,6.227087464850889,3.3136586297156128,13.030838877184452,3.367253953234584,49,-5.110309672966164,-1.517649023192088,5.575941346704044,,,
1052,S_ideo,B2 argmax,Q7 rappel des cellules rares,0.03573305307409354,0.01229987738658259,0.009576983709931687,0.014363286039586618,0.0012627593094647592,50,0.023433175687510948,18.557119723348922,0.3442156862745098,,,
1052,S_fin,PMM k=10,"Q1 ratio inter, axe du nul",1.2416808448145162,1.6992604716139244,1.6646792433663669,1.7333126709161097,0.01744169806924574,200,-0.4575796267994081,-26.234809534184077,1.3685162968490199,-0.3758963513604535,-0.20389177307263842,0.001
1052,S_fin,PMM k=10,"Q2 ratio intra, axe du nul",0.9551595319597296,0.9206026001630184,0.9170984026499827,0.9242266769728642,0.0018135878586225136,200,0.034556931796711154,19.05445696077741,0.9638207748125492,0.02424049793980839,0.044088227103477824,0.001
1052,S_fin,PMM k=10,"Q1b ratio inter, axe ideologie",1.3540611565058218,1.1511920530295854,1.1162951903991967,1.1818622677906794,0.017493227264017447,200,0.20286910347623643,11.597008397274207,0.8501772962753442,0.06559307084155647,0.2855090916957253,0.004
1052,S_fin,PMM k=10,"Q2b ratio intra, axe ideologie",0.9547864052082276,0.9643541779724072,0.9608014376262589,0.9680220877838207,0.0017880145440272957,200,-0.009567772764179638,-5.351059808847717,1.0100208514825817,,,
1052,S_fin,PMM k=10,Q3 patrons distincts,654.4,725.12125,719.495,732.1225000000001,3.3689889238979,200,-70.72125000000005,-20.99183214831588,1.108070369804401,,,
1052,S_fin,PMM k=10,Q4 correlation inter items,0.11716689243277616,0.06300960025122974,0.06140975486793358,0.06455528179683546,0.0008113562501869777,200,0.05415729218154641,66.7490910054194,0.5377764908067452,0.04742339379462653,0.05731142959632942,0.001
1052,S_fin,PMM k=10,Q5 correlation residualisee,0.08180666870253958,0.02462166875794255,0.02422255366198065,0.02504199841702501,0.00021083159900213685,200,0.05718499994459703,271.23543252175136,0.3009738588362565,0.04760835330617099,0.055094357341607725,0.001
1052,S_fin,PMM k=10,Q6 rapport groupe sur personne,1.2491904005777787,1249.1468621356614,7.199948844757579,2776.94578915811,7550.370745161064,39,-1247.8976717350836,-0.16527634388481455,999.9651466725192,,,
1052,S_fin,PMM k=10,Q7 rappel des cellules rares,0.21264669819583115,0.08698896479243298,0.07985636713960413,0.09503415659485025,0.003867333551728258,50,0.12565773340339817,32.49208575434189,0.4090774299835254,,,
1052,S_ideo,PMM k=10,"Q1 ratio inter, axe du nul",1.3540611565058218,1.45800765551318,1.4189881413656633,1.501537264767534,0.02089836860147638,200,-0.1039464990073582,-4.973904948734363,1.0767664728494197,-0.22853141822046946,0.03134175017005553,0.166
1052,S_ideo,PMM k=10,"Q2 ratio intra, axe du nul",0.9547864052082276,0.9482541913607879,0.9447032206913036,0.9516092789757867,0.0018050906115961145,200,0.006532213847439627,3.61877337651413,0.9931584553238219,-0.004030791222953886,0.01675805438221192,0.216
1052,S_ideo,PMM k=10,"Q1b ratio inter, axe ideologie",1.3540611565058218,1.45800765551318,1.4189881413656633,1.501537264767534,0.02089836860147638,200,-0.1039464990073582,-4.973904948734363,1.0767664728494197,-0.22853141822046946,0.03134175017005553,0.166
1052,S_ideo,PMM k=10,"Q2b ratio intra, axe ideologie",0.9547864052082276,0.9482541913607879,0.9447032206913036,0.9516092789757867,0.0018050906115961145,200,0.006532213847439627,3.61877337651413,0.9931584553238219,,,
1052,S_ideo,PMM k=10,Q3 patrons distincts,654.4,725.41975,718.49625,733.0587499999999,3.4837414816623897,200,-71.01975000000004,-20.3860563057941,1.1085265128361859,,,
1052,S_ideo,PMM k=10,Q4 correlation inter items,0.11716689243277616,0.0637189095543366,0.06205042336506059,0.06557414961765687,0.000953483153295304,200,0.05344798287843956,56.055508368154825,0.5438303281013872,0.046281934228467325,0.05628093693045903,0.001
1052,S_ideo,PMM k=10,Q5 correlation residualisee,0.07994581855047192,0.024142170429383034,0.023634695184570936,0.024482520486781078,0.00021612561334171139,200,0.055803648121088886,258.2000682763083,0.30198165291335954,0.046946855873408716,0.05362854913294669,0.001
1052,S_ideo,PMM k=10,Q6 rapport groupe sur personne,1.2491904005777787,11.267689600106664,6.345730187363437,23.895354070369603,6.708475295658613,50,-10.018499199528884,-1.4934092708088753,9.019993745465145,,,
1052,S_ideo,PMM k=10,Q7 rappel des cellules rares,0.21264669819583115,0.07500087581012436,0.06796286565072693,0.08393326326852338,0.004157713058671384,50,0.13764582238570677,33.106138024275324,0.3527018121911038,,,
1052,S_fin,B0 mode,"Q1 ratio inter, axe du nul",-0.005118395568266583,0.01686788009261102,0.011930178196237689,0.022635520683846385,0.00280588208669285,200,-0.021986275660877602,-7.835780329169749,-3.2955405395373862,-0.021299430879713237,-0.005030259343051207,0.002
1052,S_fin,B0 mode,"Q2 ratio intra, axe du nul",0.04125837260042225,0.039538066403564325,0.03845484071372241,0.040510205101452555,0.0005346789500496157,200,0.0017203061968579236,3.217456375827564,0.9583040704605902,-0.0004381615759810194,0.003911592140823739,0.122
1052,S_fin,B0 mode,"Q1b ratio inter, axe ideologie",-0.00033522817306610823,0.0008634112057561679,-0.001051065808339057,0.0030592951174530777,0.0010959475581369645,200,-0.001198639378822276,-1.0937014001471754,-2.5755926116206824,-0.006717729023755539,0.005079971935466561,0.728
1052,S_fin,B0 mode,"Q2b ratio intra, axe ideologie",0.0401138015969898,0.03994065633074553,0.038877523942858316,0.04087422092725112,0.0005352711270651439,200,0.00017314526624426924,0.32347208263149413,0.9956836485361372,,,
1052,S_fin,B0 mode,Q3 patrons distincts,1.35,1.5,1.5,1.5,0.0,200,-0.1499999999999999,,1.111111111111111,,,
1052,S_fin,B0 mode,Q4 correlation inter items,0.0012438862611227272,7.269174233149345e-05,5.551678348933595e-05,9.321657450540284e-05,1.0295600106464469e-05,200,0.0011711945187912337,113.75679966977897,0.05843921956809953,0.001105758123526349,0.001188146161657669,0.001
