modele,cle_modele,identite,camp,item,famille,n_modalites,tv_decrit_reel,tv_plancher_w1_w2,part_modale_reelle,modalite_modale_reelle,part_decrite_de_cette_modalite,part_modale_decrite,gs_decrit,gs_reel_w1,pos_decrit,pos_reel_w1,derive_agregee,exces_de_variete,deficit_sur_la_modale
Qwen3-4B-Instruct-2507,q4,adversaire,centre,xmarsex,hors famille,4,0.18646864686468645,0.06930693069306927,0.6204620462046204,Always wrong,0.45,0.45,0.6499999999999999,0.5532355215719593,0.7333333333333334,0.7986798679867987,0.264259,0.09676447842804059,-0.1704620462046204
gpt-oss-20b,oss20,journaliste,centre,grass,hors famille,2,0.18597359735973598,0.016501650165016493,0.735973597359736,Should be legal,0.55,0.55,0.4949999999999999,0.38863292269821037,0.45,0.264026402640264,-0.258555,0.10636707730178951,-0.18597359735973595
gpt-oss-20b,oss20,adversaire,centre,grass,hors famille,2,0.18597359735973598,0.016501650165016493,0.735973597359736,Should be legal,0.55,0.55,0.4949999999999999,0.38863292269821037,0.45,0.264026402640264,-0.258555,0.10636707730178951,-0.18597359735973595
Qwen3-4B-Instruct-2507,q4,adversaire,centre,grass,hors famille,2,0.18597359735973598,0.016501650165016493,0.735973597359736,Should be legal,0.55,0.55,0.4949999999999999,0.38863292269821037,0.45,0.264026402640264,-0.258555,0.10636707730178951,-0.18597359735973595
gpt-oss-20b,oss20,journaliste,gauche,finrela,hors famille,5,0.18575539568345328,0.047961630695443735,0.369304556354916,Average,0.32,0.32,0.7624,0.7240596012398715,,,,0.03834039876012851,-0.049304556354915985
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,divlaw,hors famille,3,0.18525179856115107,0.026378896882493987,0.4676258992805755,Easier,0.45,0.45,0.645,0.5584597070545003,0.4,0.29856115107913667,-0.104563,0.0865402929454997,-0.017625899280575508
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,divlaw,hors famille,3,0.18525179856115107,0.026378896882493987,0.4676258992805755,Easier,0.45,0.45,0.645,0.5584597070545003,0.4,0.29856115107913667,-0.104563,0.0865402929454997,-0.017625899280575508
gpt-oss-20b,oss20,journaliste,gauche,divlaw,hors famille,3,0.18525179856115107,0.026378896882493987,0.4676258992805755,Easier,0.45,0.45,0.645,0.5584597070545003,0.4,0.29856115107913667,-0.104563,0.0865402929454997,-0.017625899280575508
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,othlang,hors famille,2,0.1849880095923262,0.0,0.7649880095923262,No,0.58,0.58,0.4872000000000001,0.35956270954459457,,,,0.1276372904554055,-0.1849880095923262
gpt-oss-20b,oss20,journaliste,centre,conmedic,confiance dans les institutions (con*),3,0.18465346534653473,0.05280528052805284,0.5346534653465347,Only some,0.35,0.45,0.635,0.5768497641843393,0.375,0.3795379537953795,-0.16635,0.0581502358156607,-0.1846534653465347
Qwen3-4B-Instruct-2507,q4,adversaire,centre,spkrac/y,libertes civiles (spk/col/lib),2,0.1846534653465347,0.013201320132013222,0.5346534653465347,Not allowed,0.35,0.65,0.45499999999999996,0.497598274678953,,,,-0.04259827467895305,-0.1846534653465347
gpt-oss-20b,oss20,adversaire,droite,abnomore,avortement (ab*),2,0.18433734939759033,0.02409638554216867,0.6656626506024096,No,0.85,0.85,0.2550000000000001,0.44511177239076805,0.85,0.6656626506024096,-0.15019,-0.19011177239076793,0.1843373493975904
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,suicide4,fin de vie (suicide/letdie),2,0.1835971223021583,0.05035971223021582,0.5035971223021583,No,0.32,0.68,0.4351999999999999,0.4999741214222867,0.32,0.5035971223021583,0.124525,-0.06477412142228678,-0.18359712230215824
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,incom16,hors famille,5,0.18285371702637893,0.02637889688249405,0.4436450839328537,Average,0.3,0.3,0.775,0.6773861486350489,,,,0.09761385136495115,-0.1436450839328537
gpt-oss-20b,oss20,adversaire,centre,colath,libertes civiles (spk/col/lib),2,0.18267326732673267,0.0363036303630363,0.7326732673267327,Allowed,0.55,0.55,0.4949999999999999,0.3917263013430057,0.45,0.2673267326732673,-0.248099,0.1032736986569942,-0.1826732673267326
gpt-oss-20b,oss20,journaliste,centre,colath,libertes civiles (spk/col/lib),2,0.18267326732673267,0.0363036303630363,0.7326732673267327,Allowed,0.55,0.55,0.4949999999999999,0.3917263013430057,0.45,0.2673267326732673,-0.248099,0.1032736986569942,-0.1826732673267326
gpt-oss-20b,oss20,journaliste,centre,suicide3,fin de vie (suicide/letdie),2,0.18267326732673267,0.023102310231023118,0.7326732673267327,No,0.55,0.55,0.4949999999999999,0.3917263013430057,0.55,0.7326732673267327,0.247148,0.1032736986569942,-0.1826732673267326
Qwen3-4B-Instruct-2507,q4,adversaire,centre,suicide3,fin de vie (suicide/letdie),2,0.18267326732673267,0.023102310231023118,0.7326732673267327,No,0.55,0.55,0.4949999999999999,0.3917263013430057,0.55,0.7326732673267327,0.247148,0.1032736986569942,-0.1826732673267326
gpt-oss-20b,oss20,adversaire,gauche,satfin,hors famille,3,0.18141486810551555,0.07434052757793773,0.4148681055155875,More or less,0.35,0.45,0.635,0.6555446290449656,,,,-0.020544629044965568,-0.06486810551558753
gpt-oss-20b,oss20,journaliste,gauche,satfin,hors famille,3,0.18141486810551555,0.07434052757793773,0.4148681055155875,More or less,0.35,0.45,0.635,0.6555446290449656,,,,-0.020544629044965568,-0.06486810551558753
Qwen3-4B-Instruct-2507,q4,adversaire,centre,getahead,hors famille,3,0.18135313531353142,0.023102310231023142,0.5313531353135313,"Hard work, luck equally important",0.35,0.55,0.565,0.5466566458626061,0.7250000000000001,0.6749174917491749,0.180608,0.018343354137393852,-0.18135313531353137
gpt-oss-20b,oss20,adversaire,centre,getahead,hors famille,3,0.1813531353135314,0.023102310231023142,0.5313531353135313,"Hard work, luck equally important",0.35,0.45,0.635,0.5466566458626061,0.625,0.6749174917491749,0.180608,0.08834335413739391,-0.18135313531353137
gpt-oss-20b,oss20,journaliste,centre,getahead,hors famille,3,0.1813531353135314,0.023102310231023142,0.5313531353135313,"Hard work, luck equally important",0.35,0.45,0.635,0.5466566458626061,0.625,0.6749174917491749,0.180608,0.08834335413739391,-0.18135313531353137
Qwen3-4B-Instruct-2507,q4,journaliste,droite,postlife,hors famille,2,0.18132530120481927,0.021084337349397617,0.8313253012048193,Yes,0.65,0.65,0.45499999999999996,0.2804470895630715,,,,0.17455291043692844,-0.18132530120481927
gpt-oss-20b,oss20,journaliste,droite,trust,hors famille,3,0.18132530120481927,0.05722891566265058,0.5813253012048193,Can't be too careful,0.4,0.4,0.655,0.5711097401654812,,,,0.08389025983451881,-0.18132530120481927
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,natchld,depenses publiques (nat*),3,0.18132530120481927,0.042168674698795205,0.4457831325301205,About right,0.4,0.4,0.655,0.6241834809115981,0.55,0.39156626506024095,-0.23289,0.030816519088401884,-0.04578313253012045
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,letdie1,fin de vie (suicide/letdie),2,0.1809112709832134,0.007194244604316544,0.8609112709832134,Yes,0.68,0.68,0.4351999999999999,0.23948610895456302,0.32,0.1390887290167865,-0.258555,0.1957138910454369,-0.18091127098321336
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,confed,confiance dans les institutions (con*),3,0.18072289156626503,0.024096385542168683,0.5783132530120482,Hardly any,0.4,0.4,0.655,0.5365619102917696,0.575,0.7545180722891566,0.143061,0.11843808970823044,-0.17831325301204815
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,confed,confiance dans les institutions (con*),3,0.18072289156626503,0.024096385542168683,0.5783132530120482,Hardly any,0.4,0.4,0.655,0.5365619102917696,0.575,0.7545180722891566,0.143061,0.11843808970823044,-0.17831325301204815
gpt-oss-20b,oss20,journaliste,centre,finrela,hors famille,5,0.18066006600660067,0.10891089108910894,0.4521452145214521,Average,0.3,0.3,0.7672,0.6935485627770698,,,,0.07365143722293022,-0.15214521452145213
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,pres16,hors famille,4,0.1805275779376498,0.019184652278177425,0.6187050359712231,Clinton,0.72,0.72,0.4494,0.5299472652094153,,,,-0.08054726520941524,0.10129496402877691
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,unemp,hors famille,2,0.180431654676259,0.03357314148681054,0.539568345323741,No,0.72,0.72,0.4032,0.4968686920966824,,,,-0.09366869209668238,0.180431654676259
gpt-oss-20b,oss20,adversaire,centre,aged,hors famille,3,0.18036303630363035,0.029702970297029736,0.6303630363036303,Depends,0.45,0.45,0.635,0.5147207790085939,,,,0.12027922099140609,-0.18036303630363032
gpt-oss-20b,oss20,journaliste,centre,aged,hors famille,3,0.18036303630363035,0.029702970297029736,0.6303630363036303,Depends,0.45,0.45,0.635,0.5147207790085939,,,,0.12027922099140609,-0.18036303630363032
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,class,hors famille,4,0.18033573141486814,0.04316546762589932,0.4052757793764988,Working class,0.25,0.5,0.655,0.6532098062557149,,,,0.001790193744285129,-0.15527577937649878
gpt-oss-20b,oss20,adversaire,centre,savesoul,hors famille,2,0.1803300330033003,0.01650165016501648,0.6996699669966997,No,0.88,0.88,0.21120000000000005,0.42026380855907375,,,,-0.2090638085590737,0.1803300330033003
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,satfin,hors famille,3,0.18023102310231026,0.04950495049504949,0.4092409240924092,More or less,0.45,0.45,0.6042,0.6575825899421626,,,,-0.053382589942162606,0.040759075907590814
gpt-oss-20b,oss20,adversaire,droite,incom16,hors famille,5,0.180120481927711,0.048192771084337394,0.5301204819277109,Average,0.35,0.35,0.7422,0.6380280156771665,,,,0.10417198432283348,-0.1801204819277109
gpt-oss-20b,oss20,journaliste,droite,incom16,hors famille,5,0.180120481927711,0.048192771084337394,0.5301204819277109,Average,0.35,0.35,0.7422,0.6380280156771665,,,,0.10417198432283348,-0.1801204819277109
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,incom16,hors famille,5,0.18012048192771096,0.048192771084337394,0.5301204819277109,Average,0.35,0.35,0.7452000000000001,0.6380280156771665,,,,0.10717198432283359,-0.1801204819277109
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,spkrac/y,libertes civiles (spk/col/lib),2,0.18000000000000002,0.060240963855421686,0.5,Allowed,0.32,0.68,0.4351999999999999,0.5,,,,-0.06480000000000008,-0.18
Qwen3-4B-Instruct-2507,q4,journaliste,droite,prayer,hors famille,2,0.18000000000000002,0.02710843373493979,0.5,Approve,0.68,0.68,0.4351999999999999,0.5,0.32,0.5,-0.185361,-0.06480000000000008,0.18000000000000005
Qwen3-4B-Instruct-2507,q4,journaliste,droite,spkrac/y,libertes civiles (spk/col/lib),2,0.18000000000000002,0.060240963855421686,0.5,Allowed,0.68,0.68,0.4351999999999999,0.5,,,,-0.06480000000000008,0.18000000000000005
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,cappun,hors famille,2,0.17966996699669968,0.0033003300330033125,0.6996699669966997,Favor,0.52,0.52,0.4992,0.42026380855907375,0.52,0.6996699669966997,0.121673,0.07893619144092623,-0.17966996699669968
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,cappun,hors famille,2,0.17966996699669968,0.0033003300330033125,0.6996699669966997,Favor,0.52,0.52,0.4992,0.42026380855907375,0.52,0.6996699669966997,0.121673,0.07893619144092623,-0.17966996699669968
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,libhomo/y,libertes civiles (spk/col/lib),2,0.1790361445783133,0.02409638554216867,0.7590361445783133,Not remove,0.58,0.58,0.4872000000000001,0.3658005516040064,0.42,0.2409638554216867,-0.364068,0.1213994483959937,-0.1790361445783133
Qwen3-4B-Instruct-2507,q4,adversaire,droite,finalter,hors famille,3,0.17891566265060238,0.04216867469879515,0.4096385542168674,Worse,0.25,0.45,0.645,0.6567716649731457,,,,-0.011771664973145635,-0.1596385542168674
Qwen3-4B-Instruct-2507,q4,journaliste,droite,finalter,hors famille,3,0.17891566265060238,0.04216867469879515,0.4096385542168674,Worse,0.25,0.45,0.645,0.6567716649731457,,,,-0.011771664973145635,-0.1596385542168674
Qwen3-4B-Instruct-2507,q4,journaliste,centre,marhomo,hors famille,5,0.17887788778877883,0.03630363036303631,0.4719471947194719,Strongly agree,0.45,0.45,0.6599999999999999,0.6934614253504559,0.22500000000000003,0.2863036303630363,-0.219582,-0.03346142535045593,-0.021947194719471874
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,marhomo,hors famille,5,0.17887788778877883,0.03630363036303631,0.4719471947194719,Strongly agree,0.42,0.42,0.7030000000000001,0.6934614253504559,0.275,0.2863036303630363,-0.219582,0.009538574649544218,-0.0519471947194719
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,marhomo,hors famille,5,0.17887788778877883,0.03630363036303631,0.4719471947194719,Strongly agree,0.42,0.42,0.7030000000000001,0.6934614253504559,0.275,0.2863036303630363,-0.219582,0.009538574649544218,-0.0519471947194719
gpt-oss-20b,oss20,adversaire,gauche,suicide3,fin de vie (suicide/letdie),2,0.17853717026378896,0.05515587529976018,0.6714628297362111,No,0.85,0.85,0.2550000000000001,0.44120099603770213,0.85,0.6714628297362111,0.247148,-0.18620099603770202,0.1785371702637889
gpt-oss-20b,oss20,journaliste,centre,wrkstat,hors famille,8,0.1783828382838284,0.04620462046204621,0.3696369636963696,Working full time,0.35,0.35,0.8,0.7897264974022156,,,,0.010273502597784478,-0.019636963696369636
gpt-oss-20b,oss20,adversaire,droite,union1,hors famille,4,0.17771084337349402,0.006024096385542111,0.927710843373494,"Neither belongs (You don't belong, if you don't have a spouse/partner)",0.75,0.75,0.4142,0.13732036580055162,,,,0.2768796341994484,-0.17771084337349397
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,conpress,confiance dans les institutions (con*),3,0.17771084337349397,0.030120481927710874,0.677710843373494,Hardly any,0.5,0.5,0.605,0.4544382348671796,0.675,0.8237951807228916,0.174905,0.15056176513282038,-0.17771084337349397
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,conpress,confiance dans les institutions (con*),3,0.17771084337349397,0.030120481927710874,0.677710843373494,Hardly any,0.5,0.5,0.6152,0.4544382348671796,0.66,0.8237951807228916,0.174905,0.16076176513282037,-0.17771084337349397
Qwen3-4B-Instruct-2507,q4,journaliste,droite,colhomo,libertes civiles (spk/col/lib),2,0.17759036144578316,0.009036144578313282,0.8975903614457831,Allowed,0.72,0.72,0.4032,0.1838438089708232,0.28,0.1024096385542168,-0.43346,0.2193561910291768,-0.1775903614457831
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,polhitok/y,hors famille,2,0.1773597359735974,0.006600660066006597,0.5973597359735974,Yes,0.42,0.58,0.4872000000000001,0.4810421636223028,0.42,0.5973597359735974,0.156844,0.00615783637769729,-0.1773597359735974
Qwen3-4B-Instruct-2507,q4,journaliste,droite,richwork,hors famille,2,0.17722891566265062,0.009036144578313227,0.5572289156626506,Stop working,0.38,0.62,0.47119999999999995,0.4934497024241544,,,,-0.02224970242415447,-0.17722891566265064
gpt-oss-20b,oss20,adversaire,centre,suicide4,fin de vie (suicide/letdie),2,0.17706270627062712,0.019801980198019764,0.6270627062706271,No,0.45,0.55,0.4949999999999999,0.4677101373503687,0.45,0.6270627062706271,0.124525,0.02728986264963118,-0.1770627062706271
gpt-oss-20b,oss20,adversaire,centre,wksub1,hors famille,3,0.17706270627062706,0.04620462046204621,0.4158415841584158,Inapplicable (I am not currently working/employed),0.4,0.55,0.5349999999999999,0.643379189404089,,,,-0.10837918940408908,-0.0158415841584158
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,incom16,hors famille,5,0.17661870503597132,0.02637889688249405,0.4436450839328537,Average,0.3,0.3,0.765,0.6773861486350489,,,,0.08761385136495115,-0.1436450839328537
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,spanking,hors famille,4,0.17607260726072604,0.03960396039603961,0.3696369636963696,Agree,0.28,0.45,0.6821999999999999,0.7247873302181704,0.4566666666666667,0.5192519251925193,-0.027567,-0.042587330218170516,-0.08963696369636959
Qwen3-4B-Instruct-2507,q4,adversaire,droite,consci,confiance dans les institutions (con*),3,0.17590361445783131,0.045180722891566286,0.5,Only some,0.4,0.45,0.615,0.6238387284076063,0.35,0.4759036144578313,-0.199144,-0.008838728407606355,-0.09999999999999998
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,incom16,hors famille,5,0.17577557755775577,0.029702970297029736,0.5148514851485149,Average,0.35,0.35,0.7490000000000001,0.6481063947978956,,,,0.10089360520210455,-0.1648514851485149
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,suicide3,fin de vie (suicide/letdie),2,0.17542168674698794,0.003012048192771108,0.8554216867469879,No,0.68,0.68,0.4351999999999999,0.24735084917985195,0.68,0.8554216867469879,0.247148,0.18784915082014797,-0.17542168674698788
gpt-oss-20b,oss20,journaliste,droite,posslq/y,hors famille,4,0.17530120481927716,0.015060240963855397,0.4397590361445783,I am married and living in the same household as my husband or wife,0.35,0.35,0.715,0.6408949049208884,,,,0.07410509507911156,-0.08975903614457831
Qwen3-4B-Instruct-2507,q4,adversaire,droite,life,hors famille,3,0.17530120481927713,0.05120481927710846,0.5753012048192772,Routine,0.4,0.45,0.615,0.5412795761358686,,,,0.07372042386413136,-0.17530120481927713
Qwen3-4B-Instruct-2507,q4,adversaire,droite,unemp,hors famille,2,0.17530120481927713,0.05421686746987947,0.6746987951807228,No,0.85,0.85,0.2550000000000001,0.43896066192480765,,,,-0.18396066192480753,0.17530120481927713
Qwen3-4B-Instruct-2507,q4,journaliste,droite,life,hors famille,3,0.17530120481927713,0.05120481927710846,0.5753012048192772,Routine,0.4,0.45,0.615,0.5412795761358686,,,,0.07372042386413136,-0.17530120481927713
Qwen3-4B-Instruct-2507,q4,journaliste,droite,pray,hors famille,6,0.1753012048192771,0.03915662650602411,0.3765060240963855,Several times a day,0.35,0.35,0.77,0.770884743794455,,,,-0.0008847437944550229,-0.026506024096385528
gpt-oss-20b,oss20,journaliste,droite,coneduc,confiance dans les institutions (con*),3,0.17530120481927708,0.054216867469879484,0.5331325301204819,Only some,0.45,0.45,0.635,0.5998875018144869,0.42500000000000004,0.5587349397590362,-0.043726,0.0351124981855131,-0.08313253012048188
gpt-oss-20b,oss20,adversaire,droite,coneduc,confiance dans les institutions (con*),3,0.17530120481927708,0.054216867469879484,0.5331325301204819,Only some,0.45,0.45,0.635,0.5998875018144869,0.42500000000000004,0.5587349397590362,-0.043726,0.0351124981855131,-0.08313253012048188
gpt-oss-20b,oss20,journaliste,centre,natspac/y,depenses publiques (nat*),3,0.17508250825082508,0.04620462046204621,0.5445544554455446,About right,0.45,0.45,0.635,0.5941683277238615,0.42500000000000004,0.5528052805280528,0.04135,0.040831672276138486,-0.09455445544554458
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,natspac/y,depenses publiques (nat*),3,0.17508250825082508,0.04620462046204621,0.5445544554455446,About right,0.45,0.45,0.635,0.5941683277238615,0.42500000000000004,0.5528052805280528,0.04135,0.040831672276138486,-0.09455445544554458
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,natspac/y,depenses publiques (nat*),3,0.17508250825082508,0.04620462046204621,0.5445544554455446,About right,0.45,0.45,0.635,0.5941683277238615,0.42500000000000004,0.5528052805280528,0.04135,0.040831672276138486,-0.09455445544554458
gpt-oss-20b,oss20,adversaire,centre,natspac/y,depenses publiques (nat*),3,0.17508250825082508,0.04620462046204621,0.5445544554455446,About right,0.45,0.45,0.635,0.5941683277238615,0.42500000000000004,0.5528052805280528,0.04135,0.040831672276138486,-0.09455445544554458
